episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,25,-0.03968865356022442,0.01881928480550708,0.0,-0.9922163390056105,0.470482120137677,0.0,1760601933.6869016
2,31,-0.04646333205869313,0.01989171660915817,0.0,-1.440363293819487,0.6166432148839033,0.0,1760601939.6074991
3,40,-0.06462910654105077,0.018020834547419613,0.0,-2.5851642616420305,0.7208333818967845,0.0,1760601944.5633814
4,14,-0.04756000256480679,0.022068693703572673,0.0,-0.665840035907295,0.3089617118500174,0.0,1760601946.173344
5,45,-0.051584568051751996,0.5679676225233663,-0.044444444444444446,-2.3213055623288397,25.558543013551486,-2.0,1760601952.4740634
6,13,-0.04699866655156189,0.019253708297377287,-0.07692307692307693,-0.6109826651703045,0.25029820786590473,-1.0,1760601953.981517
7,14,-0.06944636839837234,0.019315352777674703,0.0,-0.9722491575772128,0.27041493888744583,0.0,1760601957.9154394
8,15,-0.06350577663303317,0.018983941307521752,0.0,-0.9525866494954974,0.2847591196128263,0.0,1760601962.8317845
9,10,-0.10316051328629505,0.011555735188509487,-0.1,-1.0316051328629505,0.11555735188509486,-1.0,1760601969.1176944
10,8,-0.07366096713198406,3.1442367111793748,0.0,-0.5892877370558725,25.153893689434998,0.0,1760601972.8221326
