feature,index,min,max,mean,std,samples,episode_index
cos_drift,0,-0.9927889108657837,1.0,0.15888947273268691,0.6715653476514009,122,1
sin_drift,1,-0.9999509453773499,0.999980092048645,-0.04150718588759639,0.7280610263375726,122,1
airspeed_norm,2,-0.7305452227592468,1.0000131130218506,-0.06890356477653439,0.29925194447473263,122,1
risk_0,3,0.014000000432133675,0.9286460876464844,0.11506364306007492,0.1780888369533099,122,1
risk_1,4,0.014000000432133675,0.10208805650472641,0.031231524636510927,0.02658012787460923,122,1
risk_2,5,0.014000000432133675,0.08589332550764084,0.023799306506932273,0.02048334063671861,122,1
x_r_0,6,-3.1182920932769775,2.3954575061798096,-0.7825490971798168,1.2591104863552338,122,1
x_r_1,7,-3.598968744277954,3.118584394454956,-0.5709538777725252,1.9548886190352415,122,1
x_r_2,8,-3.705223560333252,4.982746601104736,-0.39786892448414557,2.1517386133423764,122,1
y_r_0,9,-3.2159860134124756,3.23370623588562,0.08816262677914971,1.222436139666382,122,1
y_r_1,10,-2.9933278560638428,3.1562421321868896,0.2656612441126929,1.3578387702849328,122,1
y_r_2,11,-3.7761335372924805,6.272975921630859,0.9488660973042521,2.4661785978919477,122,1
vx_r_0,12,-0.4426463842391968,0.4426463842391968,-0.012734545402412034,0.23711758703298122,122,1
vx_r_1,13,-0.7540367841720581,0.4700964391231537,-0.019161042953902453,0.2544365354378873,122,1
vx_r_2,14,-0.8885140419006348,0.8885140419006348,-0.007000508027334431,0.2602430753379829,122,1
vy_r_0,15,-0.9381812214851379,0.9381812214851379,-0.043888788005207346,0.23693131692641412,122,1
vy_r_1,16,-0.9326615929603577,0.8418330550193787,0.028155569983340914,0.23038937812655425,122,1
vy_r_2,17,-0.8418330550193787,0.6167304515838623,0.06994465691396268,0.2191237106166576,122,1
cos_trk_0,18,-0.9993658661842346,0.9998693466186523,0.02294888139748182,0.7536566094973359,122,1
cos_trk_1,19,-0.9999991059303284,0.9999027848243713,-0.0937934796455637,0.7092395678290736,122,1
cos_trk_2,20,-0.9999139904975891,0.9997307658195496,0.020028378478572022,0.7103091916792108,122,1
sin_trk_0,21,-0.9978052973747253,0.9978052973747253,-0.14342633697402776,0.647297501041694,122,1
sin_trk_1,22,-0.9999906420707703,0.9999906420707703,0.053985534577447265,0.7024494675172736,122,1
sin_trk_2,23,-0.9988448619842529,0.9988012313842773,0.2982370795330917,0.6431488319063898,122,1
dist_n_0,24,-0.2048185169696808,2.3400566577911377,0.7596277033177311,0.6650008331717105,122,1
dist_n_1,25,-0.08621131628751755,2.339693546295166,1.1718702413538684,0.6412981884202339,122,1
dist_n_2,26,-0.04053133726119995,4.320592403411865,1.663722413240886,1.101862891284114,122,1
cos_drift,0,-0.9981624484062195,1.0,0.17354176806338953,0.6964836605280378,211,2
sin_drift,1,-0.9999990463256836,0.999980092048645,-0.14267062929316363,0.6848068521781975,211,2
airspeed_norm,2,-0.7305452227592468,1.0000131130218506,-0.031016343082047516,0.29072609455213655,211,2
risk_0,3,0.014000000432133675,0.9286460876464844,0.09776128473210531,0.16083258785347243,211,2
risk_1,4,0.014000000432133675,0.10208805650472641,0.03344813289376796,0.024706697521338857,211,2
risk_2,5,0.014000000432133675,0.08589332550764084,0.022383212747484872,0.018312226778765935,211,2
x_r_0,6,-3.3980093002319336,5.391490459442139,0.012707975719530223,1.670945270854872,211,2
x_r_1,7,-3.598968744277954,6.35420036315918,0.0282273390484859,2.5149504717174413,211,2
x_r_2,8,-3.862771987915039,6.580343246459961,0.21358202982217203,2.604708962075385,211,2
y_r_0,9,-4.459812641143799,3.75482177734375,-0.13511559568561823,1.7504804035884693,211,2
y_r_1,10,-4.016566276550293,4.7616047859191895,0.3258620387746542,1.747273090493912,211,2
y_r_2,11,-4.7616047859191895,6.272975921630859,0.5138884315993286,2.3184703537813354,211,2
vx_r_0,12,-0.845462441444397,0.845462441444397,0.005139866242984147,0.22300434440584982,211,2
vx_r_1,13,-0.7665933966636658,0.4700964391231537,-0.007165469794194293,0.23264874600795357,211,2
vx_r_2,14,-0.8885140419006348,0.8885140419006348,0.006784179733439369,0.24435382837469186,211,2
vy_r_0,15,-0.9381812214851379,0.9381812214851379,-0.03901959455658139,0.25099842977299114,211,2
vy_r_1,16,-0.9326615929603577,0.8418330550193787,0.023118718150976634,0.23561974028756272,211,2
vy_r_2,17,-0.8418330550193787,0.6167304515838623,0.051653217658912544,0.2106274181294126,211,2
cos_trk_0,18,-0.9993658661842346,0.9998693466186523,0.045830627951894604,0.6834918965473004,211,2
cos_trk_1,19,-0.9999991059303284,0.9999027848243713,-0.027175893435493034,0.6669829347568027,211,2
cos_trk_2,20,-0.9999139904975891,0.9999394416809082,0.07482046740774012,0.7034258192262082,211,2
sin_trk_0,21,-0.9999862313270569,0.9984413981437683,-0.09417020254084299,0.7256583426752929,211,2
sin_trk_1,22,-0.9999906420707703,0.9999906420707703,0.025232749354420887,0.7473378738557783,211,2
sin_trk_2,23,-0.9988448619842529,0.999836802482605,0.1927942797162026,0.6833612712776564,211,2
dist_n_0,24,-0.2048185169696808,3.338339328765869,1.0856651070823455,0.7667156815293187,211,2
dist_n_1,25,-0.17418059706687927,3.9492454528808594,1.547970343937313,0.8121514440354557,211,2
dist_n_2,26,-0.04053133726119995,4.320592403411865,1.7748752699290968,1.037763387806807,211,2
cos_drift,0,-0.9981624484062195,1.0,0.18451028417311904,0.687227915883281,381,3
sin_drift,1,-0.9999990463256836,0.999980092048645,-0.07342240281481434,0.700578833802008,381,3
airspeed_norm,2,-0.7305452227592468,1.0000131130218506,-0.02699340347019133,0.25718448342846084,381,3
risk_0,3,0.014000000432133675,0.9286460876464844,0.08635789847729874,0.14503106323000117,381,3
risk_1,4,0.014000000432133675,0.10295560956001282,0.029492230472348013,0.023705843183870198,381,3
risk_2,5,0.014000000432133675,0.08589332550764084,0.02073026925393838,0.01680424997651357,381,3
x_r_0,6,-4.406256675720215,5.391490459442139,-0.15637888767930075,1.6005632433057322,381,3
x_r_1,7,-4.413156986236572,6.35420036315918,-0.09808439951820244,2.41488486021859,381,3
x_r_2,8,-5.373852729797363,8.518826484680176,0.13887643834619998,2.787755442600613,381,3
y_r_0,9,-5.251324653625488,3.75482177734375,-0.2286142774294143,1.7161078462084975,381,3
y_r_1,10,-4.995234489440918,4.7616047859191895,0.14835146465522106,1.81433221842608,381,3
y_r_2,11,-4.7616047859191895,7.200404167175293,0.5873928336491397,2.2240510894311005,381,3
