episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,18,-0.01347787225630711,0.005210940056043411,0.0,0.0,-0.24260170061352795,0.0937969210087814,0.0,0.0,0,False,True,1761725464.058267
2,22,-0.011364174791665736,0.006094080898495776,0.0,0.0,-0.2500118454166462,0.13406977976690707,0.0,0.0,0,False,True,1761725465.4532034
3,68,-0.011957669638344727,0.0058113220009185776,0.0,0.0,-0.8131215354074414,0.3951698960624633,0.0,0.0,0,False,True,1761725466.8889256
4,49,-0.01760783231563308,0.0029615718437476044,0.0,-0.02844951171028594,-0.8627837834660209,0.1451170203436326,0.0,-1.3940260738040111,0,False,True,1761725469.153195
5,93,-0.016796234548873325,0.0034540977370175964,-0.21505376344086022,-0.5579770491449687,-1.5620498130452192,0.32123108954263646,-20.0,-51.89186557048209,2,False,True,1761725470.571316
6,176,-0.025108883394979045,-0.00043169012636179194,-0.056818181818181816,-0.1146951930138128,-4.419163477516312,-0.07597746223967539,-10.0,-20.186353970431053,1,False,True,1761725471.9707549
7,57,-0.01403875211842536,0.0050388325873439894,0.0,0.0,-0.8002088707502455,0.2872134574786074,0.0,0.0,0,False,True,1761725472.6300318
8,85,-0.02376112999848972,-0.0004012085114904454,-0.11764705882352941,-0.600569827431315,-2.019696049871626,-0.03410272347668786,-10.0,-51.04843533166178,1,False,True,1761725473.9795012
9,50,-0.031064695814751842,-0.0035320186321968917,-0.2,-0.41623297623747524,-1.553234790737592,-0.17660093160984458,-10.0,-20.811648811873763,1,False,True,1761725474.768882
10,105,-0.02886940809052101,-0.0027091830788968357,-0.09523809523809523,-0.3344769371451521,-3.031287849504706,-0.28446422328416776,-10.0,-35.12007840024097,1,False,True,1761725476.3128417
11,107,-0.02254582267396848,0.0002635874478916269,0.0,-0.2806579106175798,-2.412403026114627,0.02820385692440408,0.0,-30.030396436081034,0,False,True,1761725496.896386
12,242,-0.015338957264145513,0.009928540396694259,-0.04132231404958678,-0.22101817004510166,-3.712027657923214,2.4027067760000107,-10.0,-53.4863971509146,1,True,False,1761725498.592256
13,39,-0.024120201410135197,-0.0002751982211560842,0.0,0.0,-0.9406878549952727,-0.010732730625087283,0.0,0.0,0,False,True,1761725499.0085545
14,91,-0.009810155822294121,0.006676114893501671,0.0,0.0,-0.892724179828765,0.607526455308652,0.0,0.0,0,False,True,1761725500.2644815
15,158,-0.029843153615770283,-0.0026322182553049542,-0.06329113924050633,-0.6321931978021508,-4.715218271291705,-0.41589048433818276,-10.0,-99.88652525273982,1,False,True,1761725502.0706766
16,126,-0.02990802631841232,-0.0022120666897872117,-0.07936507936507936,-0.8722726059709505,-3.7684113161199524,-0.27872040291318867,-10.0,-109.90634835233976,1,False,True,1761725504.7208009
17,227,-0.026543881549462408,-0.0010568376795720368,0.0,0.0,-6.025461111727966,-0.23990215326285236,0.0,0.0,0,False,True,1761725506.303659
18,87,-0.016954081598223043,0.0030731939071210624,0.0,0.0,-1.4750050990454047,0.26736786991953243,0.0,0.0,0,False,True,1761725507.1166244
19,16,-0.005029497969905924,0.008617315820260974,0.0,0.0,-0.08047196751849478,0.13787705312417559,0.0,0.0,0,False,True,1761725507.4639988
20,22,-0.019693697290105366,0.0022380342423217385,0.0,-0.07990432541215363,-0.43326134038231806,0.04923675333107824,0.0,-1.7578951590673797,0,False,True,1761725527.253415
21,75,-0.015736690845958325,0.0038302792010572197,-0.13333333333333333,-0.43609582167745636,-1.1802518134468745,0.2872709400792915,-10.0,-32.70718662580923,1,False,True,1761725528.815662
22,145,-0.015260938736660233,0.003746698512716687,0.0,0.0,-2.2128361168157338,0.5432712843439196,0.0,0.0,0,False,True,1761725530.2830071
23,216,-0.029633768620959636,-0.0026660332407173696,0.0,-0.10906976310978576,-6.400894022127281,-0.5758631799949518,0.0,-23.559068831713724,0,False,True,1761725531.9952095
24,27,-0.007671994983826707,0.007692604885302753,0.0,0.0,-0.2071438645633211,0.20770033190317433,0.0,0.0,0,False,True,1761725532.3096166
25,48,-0.012515249679692558,0.005419290685189537,0.0,0.0,-0.6007319846252428,0.2601259528890978,0.0,0.0,0,False,True,1761725534.2891479
26,89,-0.02216629062062791,0.0004640347181873774,0.0,0.0,-1.9727998652358838,0.04129908991867659,0.0,0.0,0,False,True,1761725536.3168247
27,82,-0.021566796981428615,0.0012048787493195916,0.0,0.0,-1.7684773524771464,0.0988000574442065,0.0,0.0,0,False,True,1761725537.1326737
28,224,-0.02351132125859929,0.00020807751568245876,0.0,0.0,-5.266535961926241,0.04660936351287076,0.0,0.0,0,False,True,1761725558.4916265
29,91,-0.008418460109197319,0.0074033517576102,0.0,0.0,-0.766079869936956,0.6737050099425282,0.0,0.0,0,False,True,1761725559.5326807
30,27,-0.01628903570636322,0.004045178428712746,-0.7407407407407407,-0.9506251247366833,-0.43980396407180694,0.10921981757524413,-20.0,-25.666878367890448,2,False,True,1761725560.2741685
31,201,-0.018236942724069706,0.0026989700262198117,0.0,-0.004280552176442907,-3.6656254875380108,0.5424929752701821,0.0,-0.8603909874650244,0,False,True,1761725565.1160975
32,139,-0.024573801372596498,-0.0006532174384989815,-0.14388489208633093,-0.3392515647540675,-3.4157583907909133,-0.09079722395135842,-20.0,-47.15596750081538,2,False,True,1761725567.0552254
33,70,-0.01891802539948463,0.002532595801939465,0.0,-0.002439902209367931,-1.324261777963924,0.17728170613576255,0.0,-0.17079315465575515,0,False,True,1761725568.9132547
34,15,-0.011742398784366911,0.006467678067873043,0.0,0.0,-0.17613598176550366,0.09701517101809565,0.0,0.0,0,False,True,1761725570.5868819
35,22,-0.003693652495990628,0.07710175166556509,0.0,0.0,-0.08126035491179381,1.6962385366424317,0.0,0.0,0,True,False,1761725592.0342393
36,59,-0.016898139306735612,0.0036693154654250737,0.0,-1.4413992984636697,-0.9969902190974012,0.21648961246007936,0.0,-85.0425586093565,0,False,True,1761725594.491733
37,152,-0.02425015523432389,-0.00038914640827181945,0.0,-0.24356591797842425,-3.686023595617231,-0.059150254057316554,0.0,-37.022019532720485,0,False,True,1761725596.8098316
38,92,-0.008958131238032947,0.006616616849556527,0.0,0.0,-0.8241480738990311,0.6087287501592005,0.0,0.0,0,False,True,1761725597.885522
39,228,-0.027879260905524256,-0.0021880746727303995,-0.043859649122807015,-0.09038935224408072,-6.35647148645953,-0.4988810253825311,-10.0,-20.608772311650405,1,False,True,1761725599.61685
40,95,-0.019961546713018533,0.001986778379557935,0.0,0.0,-1.8963469377367608,0.18874394605800382,0.0,0.0,0,False,True,1761725600.5622373
41,63,-0.032419781369213814,-0.003789891214779854,0.0,-0.25544354479930403,-2.0424462262604703,-0.23876314653113082,0.0,-16.092943322356152,0,False,True,1761725601.677468
42,108,-0.02798074252761662,-0.0023549778715914274,0.0,-0.7465310783360958,-3.021920192982595,-0.25433761013187417,0.0,-80.62535646029835,0,False,True,1761725603.7310767
43,34,-0.005311760816392705,0.05210599229247636,0.0,0.0,-0.18059986775735196,1.7716037379441962,0.0,0.0,0,True,False,1761725604.198271
44,99,-0.031669854233690654,-0.003904335962721899,-0.20202020202020202,-1.4189067543121794,-3.135315569135375,-0.386529260309468,-20.0,-140.47176867690575,2,False,True,1761725637.2874694
45,81,-0.021918311421874635,0.000925491488055933,0.0,0.0,-1.7753832251718455,0.07496481053253057,0.0,0.0,0,False,True,1761725638.2478817
46,58,-0.02327462190447311,0.00038162033240145705,0.0,0.0,-1.3499280704594403,0.02213397927928451,0.0,0.0,0,False,True,1761725639.8361392
47,308,-0.02684745624824138,-0.0018377914805869442,0.0,-0.0016174443271953108,-8.269016524458346,-0.5660397760207788,0.0,-0.4981728527761557,0,False,True,1761725643.9265864
48,123,-0.01641324857487007,0.002651799852249783,-0.08130081300813008,-0.2343844543113467,-2.018829574709019,0.32617138182672334,-10.0,-28.82928788029564,1,False,True,1761725645.0271757
49,83,-0.007425860836442973,0.0259046416413835,0.0,-0.0842569580919724,-0.6163464494247668,2.1500852562348305,0.0,-6.9933275216337085,0,True,False,1761725646.5987282
50,51,-0.007780904197859027,0.007165675726422302,0.0,-0.0239612491296051,-0.39682611409081037,0.3654494620475374,0.0,-1.2220237056098602,0,False,True,1761725648.116479
51,168,-0.021398863006924923,0.0014235051154909814,0.0,-0.08889507194471571,-3.595008985163387,0.23914885940248487,0.0,-14.93437208671224,0,False,True,1761725667.6190922
52,34,-0.006303046167963214,0.008384899404418202,0.0,-0.5875037170269216,-0.2143035697107493,0.28508657975021884,0.0,-19.975126378915334,0,False,True,1761725668.8758986
53,34,-0.017621514030722672,0.0030224748144306135,0.0,-1.3820229660278582,-0.5991314770445708,0.10276414369064085,0.0,-46.98878084494718,0,False,True,1761725670.580516
54,7,-0.008268522491598871,0.22220062005655164,0.0,0.0,-0.057879657441192105,1.5554043403958615,0.0,0.0,0,True,False,1761725673.1645489
55,120,-0.020490753442151694,0.001921088832476738,0.0,-0.38344270485286347,-2.4588904130582034,0.23053065989720856,0.0,-46.013124582343615,0,False,True,1761725675.5240438
56,86,-0.02040027387460894,0.0017222204052626951,0.0,-0.4614565101256313,-1.7544235532163688,0.1481109548525918,0.0,-39.685259870804295,0,False,True,1761725676.9177744
57,83,-0.009621384406124525,0.006749044681277513,-0.12048192771084337,-0.43599451091540636,-0.7985749057083356,0.5601707085460336,-10.0,-36.18754440597873,1,False,True,1761725680.1135619
58,55,-0.006977500642669018,0.007812637243015686,0.0,0.0,-0.383762535346796,0.42969504836586275,0.0,0.0,0,False,True,1761725700.2816665
59,77,-0.014063579882662105,0.004428112709517379,0.0,-0.22844163283520685,-1.082895650964982,0.3409646786328382,0.0,-17.590005728310928,0,False,True,1761725702.1541655
60,53,-0.02722018198915892,-0.0018962717636622202,-0.18867924528301888,-0.5091410101239536,-1.4426696454254229,-0.10050240347409767,-10.0,-26.984473536569542,1,False,True,1761725703.5613837
61,110,-0.018850445792076165,0.0024523272075017387,0.0,0.0,-2.073549037128378,0.26975599282519125,0.0,0.0,0,False,True,1761725706.7280972
62,278,-0.027264564575216615,-0.0017972490817665257,0.0,0.0,-7.579548951910219,-0.49963524473109416,0.0,0.0,0,False,True,1761725710.3431008
63,29,-0.020587816435040308,0.0012788441110679837,0.0,-2.63134831197109,-0.597046676616169,0.037086479220971524,0.0,-76.3091010471616,0,False,True,1761725710.7381809
64,160,-0.03150906157266696,-0.0040361876070724514,-0.125,-0.9446145677911788,-5.041449851626714,-0.6457900171315922,-20.0,-151.13833084658862,2,False,True,1761725712.9733222
65,36,-0.01647686244208442,0.003550435523190016,0.0,0.0,-0.5931670479150392,0.12781567883484057,0.0,0.0,0,False,True,1761725733.9667969
66,61,-0.008918306550668217,0.032167850190494736,0.0,0.0,-0.5440166995907613,1.962238861620179,0.0,0.0,0,True,False,1761725735.3769548
67,98,-0.024073919202233455,-0.0002173400937287641,0.0,-0.3988396731675074,-2.3592440818188787,-0.02129932918541888,0.0,-39.086287970415725,0,False,True,1761725736.8971512
68,82,-0.005215281669129753,0.026964232677598874,-0.24390243902439024,-0.5792494303282658,-0.4276530968686397,2.2110670795631076,-20.0,-47.4984532869178,2,True,False,1761725738.5423317
69,13,-0.0052770956223188135,0.009061683073221164,0.0,0.0,-0.06860224309014458,0.11780187995187513,0.0,0.0,0,False,True,1761725739.1965978
70,132,-0.01188668856577512,0.005454319913733922,0.0,0.0,-1.569042890682316,0.7199702286128777,0.0,0.0,0,False,True,1761725741.919752
71,146,-0.013965346971729055,0.00521679705479595,-0.0684931506849315,-0.31152645754419267,-2.038940657872442,0.7616523700002087,-10.0,-45.48286280145213,1,False,True,1761725744.5334995
