episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_intrusion,terminated_waypoint,truncated,finished_at
1,31,-0.005612360714769471,0.019006634502408727,0.0,0.0,-0.1739831821578536,0.5892056695746706,0.0,0.0,0,True,False,False,1761329148.9282947
2,18,-0.006887161934122145,0.01942051042988033,-0.3333333333333333,-0.9718224468073513,-0.12396891481419861,0.34956918773784595,-6.0,-17.492804042532324,1,True,False,False,1761329149.1432507
3,49,-0.010862371278014498,0.01557663743674529,-0.12244897959183673,-0.4080662717242202,-0.5322561926227104,0.7632552344005192,-6.0,-19.99524731448679,1,True,False,False,1761329149.5875905
4,40,-0.008044511200958457,0.06710092636336032,0.0,0.0,-0.3217804480383383,2.6840370545344125,0.0,0.0,0,False,True,True,1761329150.0284233
5,36,-0.004551004897203852,0.07354146178827835,0.0,0.0,-0.16383617629933866,2.6474926243780206,0.0,0.0,0,False,True,False,1761329151.155393
6,86,-0.012531777974816534,0.014073695768707106,0.0,-0.22356300815027275,-1.077732905834222,1.210337836108811,0.0,-19.226418700923457,0,False,False,True,1761329152.5868962
7,53,-0.0059810295366357225,0.05434075184136582,0.0,0.0,-0.3169945654416933,2.8800598475923884,0.0,0.0,0,False,True,False,1761329153.2860043
8,40,-0.0047659809640262455,0.0679018360537092,0.0,-0.03244643711643358,-0.1906392385610498,2.716073442148368,0.0,-1.2978574846573432,0,False,True,False,1761329154.0034
9,1,-0.002921538055878894,0.03431695953129332,-6.0,0.0,-0.002921538055878894,0.03431695953129332,-6.0,0.0,1,True,False,False,1761329154.5228326
10,9,-0.002214502368329464,0.02314937961748171,0.0,0.0,-0.019930521314965175,0.20834441655733538,0.0,0.0,0,True,False,False,1761329154.6627414
11,3,-0.0063452784311703704,0.02921362741071613,0.0,0.0,-0.019035835293511112,0.08764088223214839,0.0,0.0,0,True,False,False,1761329154.7160146
12,45,-0.00847494959370315,0.01689223613116727,0.0,-0.50330474845555,-0.38137273171664177,0.7601506259025271,0.0,-22.64871368049975,0,True,False,False,1761329155.1573453
13,7,-0.010014189862233597,0.021150143063017816,0.0,0.0,-0.07009932903563518,0.1480510014411247,0.0,0.0,0,True,False,False,1761329155.2521288
