feature,index,min,max,mean,std,samples,episode_index
cos_drift,0,-0.9995924830436707,1.0,0.15427349556719877,0.7214525903524747,139,1
sin_drift,1,-0.9999483227729797,0.9980024099349976,-0.16322004935792933,0.6602620102096727,139,1
airspeed_norm,2,-0.30020007491111755,1.0000131130218506,-0.027913948812475078,0.2331517203564743,139,1
risk_0,3,0.014000000432133675,0.95407634973526,0.11117866305004559,0.19163795707535727,139,1
risk_1,4,0.014000000432133675,0.764467179775238,0.03860593787494965,0.0667853268974292,139,1
risk_2,5,0.014000000432133675,0.0831768736243248,0.020998200636169473,0.01617982604548887,139,1
x_r_0,6,-3.611849308013916,5.784554958343506,0.36150210150417,2.071251968025284,139,1
x_r_1,7,-3.457505226135254,5.588693141937256,0.8098458415768347,1.9915796631443468,139,1
x_r_2,8,-4.696281433105469,5.451004505157471,0.21598731036961266,2.3577208439892545,139,1
y_r_0,9,-6.655932426452637,3.044442653656006,0.14103487144700053,1.632059660716968,139,1
y_r_1,10,-2.8499488830566406,2.8499488830566406,0.15166578254253746,1.541729233849893,139,1
y_r_2,11,-4.342506408691406,3.5997965335845947,-0.043894520042826,1.9214744255056895,139,1
vx_r_0,12,-0.8507756590843201,0.8507756590843201,0.049364019642381324,0.2733069467701599,139,1
vx_r_1,13,-0.8368521928787231,0.8368521928787231,-0.008879913356140088,0.24641303294393735,139,1
vx_r_2,14,-0.8249428272247314,0.8483327627182007,-0.04869943430643904,0.30746604582096076,139,1
vy_r_0,15,-0.46060505509376526,0.4045613706111908,-0.015077462736450204,0.17806792043008585,139,1
vy_r_1,16,-0.6095187067985535,0.47732627391815186,0.015851096203006308,0.22413924378937297,139,1
vy_r_2,17,-0.47732627391815186,0.40112897753715515,-0.020577450060693295,0.19190170575028206,139,1
cos_trk_0,18,-0.9997105598449707,0.9999794363975525,0.030097154778153692,0.7552987025533074,139,1
cos_trk_1,19,-0.9999957084655762,0.9996957182884216,-0.00798551491528696,0.6938924857157948,139,1
cos_trk_2,20,-1.0,0.9996938705444336,-0.11768074708876848,0.7585611058019638,139,1
sin_trk_0,21,-0.9999133944511414,0.9999940395355225,-0.006944020091147274,0.66015852533195,139,1
sin_trk_1,22,-0.9999940395355225,0.999936580657959,0.04038888367944858,0.7239145546387786,139,1
sin_trk_2,23,-0.9957210421562195,0.9987104535102844,-0.07337139171316612,0.6422304430310923,139,1
dist_n_0,24,-0.24873951077461243,5.302001953125,1.210816968232393,0.8696340839103551,139,1
dist_n_1,25,-0.06682715564966202,3.4020543098449707,1.300718836968752,0.6585408990000418,139,1
dist_n_2,26,-0.08676174283027649,3.3028855323791504,1.5785802245783296,0.6718337528059966,139,1
cos_drift,0,-0.9999525547027588,1.0,0.11465437588105257,0.7238792281057915,311,2
sin_drift,1,-0.9999483227729797,0.9999358057975769,-0.09095377850798714,0.6765629030248828,311,2
airspeed_norm,2,-0.8356730341911316,1.0000131130218506,-0.09614792628808187,0.2846245150706921,311,2
risk_0,3,0.014000000432133675,1.0,0.12176133358964872,0.21428094121660904,311,2
risk_1,4,0.014000000432133675,0.764467179775238,0.03674479446694298,0.05684209510354698,311,2
risk_2,5,0.014000000432133675,0.1568223088979721,0.023446208677610967,0.02076257258840265,311,2
x_r_0,6,-5.642148017883301,5.784554958343506,0.43685233873581647,1.724421468095675,311,2
x_r_1,7,-3.5155436992645264,5.588693141937256,0.7826969054410788,1.9352071142980733,311,2
x_r_2,8,-5.123493194580078,7.194205284118652,0.44881722013319314,2.280288136986262,311,2
y_r_0,9,-6.655932426452637,3.4671058654785156,0.25254489538945557,1.4369316160481123,311,2
y_r_1,10,-4.33833122253418,7.996644020080566,0.8798090866093082,2.466491701843873,311,2
y_r_2,11,-8.61297607421875,5.184619426727295,-0.7108026969207637,3.005604775383314,311,2
vx_r_0,12,-0.8507756590843201,0.8507756590843201,0.0373527032540852,0.2473818320987627,311,2
vx_r_1,13,-0.9467015862464905,0.9467015862464905,-0.0030988963096068734,0.22872698061756144,311,2
vx_r_2,14,-0.8249428272247314,0.8483327627182007,-0.008359995876121483,0.2707880755713892,311,2
vy_r_0,15,-0.496225506067276,0.7473589777946472,-0.0059397797739594565,0.20639328290351255,311,2
vy_r_1,16,-0.8370146155357361,0.8370146155357361,0.0330365273083891,0.22950585137038546,311,2
vy_r_2,17,-0.9046921133995056,0.496225506067276,-0.03682649983239832,0.22477232832962535,311,2
cos_trk_0,18,-0.9997105598449707,0.9999794363975525,0.07689060598920276,0.7133839595768798,311,2
cos_trk_1,19,-0.9999957084655762,0.9996957182884216,0.0199482829116848,0.6612988205359454,311,2
cos_trk_2,20,-1.0,0.9999904632568359,0.0008483625330043003,0.7251247431346378,311,2
sin_trk_0,21,-0.9999133944511414,0.9999940395355225,0.019042069161268858,0.6985800790735455,311,2
