episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,16,-0.21807978642359555,-0.009320957761129144,-0.1875,-3.4892765827775287,-0.1491353241780663,-3.0,1761034228.296925
2,37,-0.17879272280103076,-0.003655397403669365,-0.08108108108108109,-6.615330743638138,-0.13524970393576652,-3.0,1761034229.3485146
3,36,-0.20114293101584504,-0.007640735067679833,-0.08333333333333333,-7.2411455165704215,-0.275066462436474,-3.0,1761034230.9505253
4,37,-0.24056070023893547,-0.014586421483377236,0.0,-8.900745908840612,-0.5396975948849577,0.0,1761034267.7921274
5,25,-0.22622576026648106,-0.01230878965910839,0.0,-5.655644006662026,-0.30771974147770975,0.0,1761034269.2101789
6,26,-0.1040755886910878,0.010927093552449762,0.0,-2.7059653059682827,0.2841044323636938,0.0,1761034304.5358446
7,3,-0.06963741677834524,0.021126579025710777,0.0,-0.20891225033503574,0.06337973707713233,0.0,1761034305.5487483
8,22,-0.04815157348476231,0.01937638681503108,0.0,-1.0593346166647708,0.4262805099306838,0.0,1761034306.8223484
9,28,-0.16668436070544154,-0.0017355397014149501,0.0,-4.667162099752363,-0.048595111639618604,0.0,1761034342.725694
10,19,-0.17754704400596721,-0.0019879863262240024,-0.3157894736842105,-3.373393836113377,-0.03777174019825605,-6.0,1761034344.0213306
11,6,-0.13731706710516375,0.00544307919871385,0.0,-0.8239024026309826,0.0326584751922831,0.0,1761034344.7132733
12,76,-0.1605562307406284,-0.00028315484290030476,0.0,-12.202273536287757,-0.02151976806042316,0.0,1761034383.2139857
13,9,-0.11978737467332315,0.010953063673006795,0.0,-1.0780863720599083,0.09857757305706115,0.0,1761034383.4203668
14,33,-0.06000085279807242,0.01843014923040625,0.0,-1.98002814233639,0.6081949246034062,0.0,1761034420.69632
15,8,-0.052861711930937715,0.021396345616371482,-0.375,-0.4228936954475017,0.17117076493097186,-3.0,1761034421.5018861
16,52,-0.09003495980409652,0.012979829963451726,0.0,-4.681817909813019,0.6749511580994898,0.0,1761034422.9104347
17,34,-0.10038110843401038,0.011106941391375677,0.0,-3.4129576867563527,0.37763600730677305,0.0,1761034423.4646115
18,21,-0.11156500724146176,0.01131734114666508,0.0,-2.342865152070697,0.23766416407996666,0.0,1761034462.4021509
19,77,-0.13474345480012495,0.004527702287225904,0.0,-10.375246019609621,0.34863307611639466,0.0,1761034463.8768206
20,29,-0.059234289750304696,0.020200878955052584,0.0,-1.717794402758836,0.5858254896965249,0.0,1761034464.5032923
21,45,-0.09860143529396191,0.01155154621141611,0.0,-4.437064588228286,0.5198195795137249,0.0,1761034465.5198464
22,16,-0.04411419167423768,0.019387137069522158,0.0,-0.7058270667878028,0.3101941931123545,0.0,1761034510.565271
23,13,-0.07616267042077392,0.018746666049713985,0.0,-0.9901147154700609,0.24370665864628183,0.0,1761034511.76129
24,34,-0.055155626543595945,0.020009811658453624,-0.17647058823529413,-1.8752913024822622,0.6803335963874232,-6.0,1761034512.7228527
25,23,-0.08643801212298342,0.014000859458261121,0.0,-1.9880742788286188,0.3220197675400058,0.0,1761034513.228752
26,6,-0.03226428717221142,0.02380012554601522,0.0,-0.19358572303326854,0.14280075327609132,0.0,1761034513.8204288
27,26,-0.06843943515529503,0.01694949476806206,0.0,-1.779425314037671,0.44068686396961354,0.0,1761034560.080632
28,20,-0.04712987729965237,0.02011816248246858,0.0,-0.9425975459930475,0.4023632496493716,0.0,1761034560.894645
29,53,-0.08927566351303204,0.011470967383900922,0.0,-4.731610166190698,0.6079612713467488,0.0,1761034562.0569723
30,19,-0.0552977657252533,0.019168448949027226,0.0,-1.0506575487798127,0.3642005300315173,0.0,1761034562.4871554
31,14,-0.05779659018319804,0.018753858323226822,0.0,-0.8091522625647726,0.2625540165251755,0.0,1761034562.9228327
32,23,-0.055596740711559886,0.01985759667935962,0.0,-1.2787250363658773,0.4567247236252712,0.0,1761034612.5928326
33,34,-0.05353815503010696,0.020353512475139363,0.0,-1.8202972710236367,0.6920194241547383,0.0,1761034613.4967554
34,34,-0.052270794844008185,0.019593510727762324,-0.08823529411764706,-1.7772070246962783,0.666179364743919,-3.0,1761034614.3117614
35,17,-0.06560197168914475,0.018279794218618844,0.0,-1.1152335187154607,0.31075650171652036,0.0,1761034614.8016498
