episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,total_intrusions,terminated_waypoint,truncated,finished_at
1,75,-0.002827242479691783,0.038893735031134934,-0.64,0.0,-0.21204318597688374,2.91703012733512,-48.0,0.0,4,False,True,1764321216.1261485
2,44,-0.0034676219276643717,0.03197092398762675,-0.8181818181818182,0.0,-0.15257536481723236,1.406720655455577,-36.0,0.0,3,False,True,1764321217.0131512
3,52,-0.0024638796524930635,0.038272886687605506,-3.0,0.0,-0.1281217419296393,1.9901901077554862,-156.0,0.0,13,False,True,1764321218.483628
4,38,-0.002818287240322106,0.1654117160575087,0.0,0.0,-0.10709491513224002,6.285645210185331,0.0,0.0,0,True,False,1764321219.5724912
5,42,-0.0022626603667085547,0.03760915253252965,0.0,0.0,-0.0950317354017593,1.5795844063662454,0.0,0.0,0,False,True,1764321220.9844983
6,100,-0.0027960062707754053,0.039978394645150024,-0.36,0.0,-0.2796006270775405,3.9978394645150024,-36.0,0.0,3,False,True,1764321222.7517614
7,59,-0.003299409198258522,0.035251985385103594,-1.423728813559322,0.0,-0.1946651426972528,2.079867137721112,-84.0,0.0,7,False,True,1764321223.6724215
8,45,-0.00243541345303306,0.03748348467269694,0.0,0.0,-0.10959360538648769,1.6867568102713622,0.0,0.0,0,False,True,1764321224.632461
9,69,-0.00295820019478722,0.03775367984161459,-0.6956521739130435,0.0,-0.20411581344031818,2.6050039090714066,-48.0,0.0,4,False,True,1764321226.0132027
10,76,-0.00233254546036254,0.04040807668929212,-1.5789473684210527,0.0,-0.17727345498755304,3.0710138283862007,-120.0,0.0,10,False,True,1764321227.289227
11,23,-0.002151457772699358,0.24800399402425177,0.0,0.0,-0.04948352877208523,5.7040918625577905,0.0,0.0,0,True,False,1764321227.8915267
12,52,-0.002504475173694905,0.03819594723239101,0.0,0.0,-0.13023270903213507,1.9861892560843326,0.0,0.0,0,False,True,1764321229.4721844
13,37,-0.002313161721464554,0.1706284902588039,-1.6216216216216217,0.0,-0.0855869836941885,6.3132541395757436,-60.0,0.0,5,True,False,1764321230.7179406
14,77,-0.0025992835295303492,0.03970213704902793,0.0,0.0,-0.2001448317738369,3.057064552775151,0.0,0.0,0,False,True,1764321232.7059991
15,64,-0.002845885446077378,0.03775781070247012,-0.375,0.0,-0.1821366685489522,2.4164998849580877,-24.0,0.0,2,False,True,1764321234.0647457
16,57,-0.0026744027509932812,0.03806075065965615,0.0,0.0,-0.15244095680661704,2.1694627876004007,0.0,0.0,0,False,True,1764321235.3400183
17,85,-0.0027054960231324638,0.039280286384582884,-1.9764705882352942,0.0,-0.22996716196625944,3.338824342689545,-168.0,0.0,14,False,True,1764321236.878899
18,46,-0.002317470319023531,0.03823844088220684,-1.0434782608695652,0.0,-0.10660363467508242,1.7589682805815146,-48.0,0.0,4,False,True,1764321237.8137932
19,79,-0.0028630501428381834,0.038698321515483323,-0.9113924050632911,0.0,-0.2261809612842165,3.0571673997231827,-72.0,0.0,6,False,True,1764321239.4302597
20,49,-0.0028947899096417665,0.03604127708218124,0.0,0.0,-0.14184470557244655,1.7660225770268805,0.0,0.0,0,False,True,1764321240.424316
21,65,-0.0024770526013653386,0.039557544233197704,-0.5538461538461539,0.0,-0.161008419088747,2.571240375157851,-36.0,0.0,3,False,True,1764321241.8220367
22,94,-0.0029063132002194363,0.039340028943045065,0.0,0.0,-0.273193440820627,3.697962720646236,0.0,0.0,0,False,True,1764321243.1220086
23,80,-0.0027839187402160116,0.039156531414897826,-1.8,0.0,-0.22271349921728092,3.132522513191826,-144.0,0.0,12,False,True,1764321244.4901547
24,47,-0.0025078429160986433,0.03750764153958141,0.0,0.0,-0.11786861705663623,1.7628591523603263,0.0,0.0,0,False,True,1764321245.6018946
25,34,-0.002459086949041576,0.03505716594727938,0.0,0.0,-0.08360895626741358,1.191943642207499,0.0,0.0,0,False,True,1764321246.6646876
26,84,-0.0026562708618051924,0.039466522248861644,-1.5714285714285714,0.0,-0.22312675239163615,3.315187868904378,-132.0,0.0,11,False,True,1764321248.7024763
27,21,-0.0020534633933188473,0.26800553735201416,0.0,0.0,-0.04312273125969579,5.628116284392297,0.0,0.0,0,True,False,1764321249.2647274
28,78,-0.002628423253294346,0.03983411094857179,0.0,0.0,-0.205017013756959,3.1070606539885994,0.0,0.0,0,False,True,1764321251.3844101
29,84,-0.002852352533856976,0.03905445140539444,-0.42857142857142855,0.0,-0.23959761284398595,3.2805739180531326,-36.0,0.0,3,False,True,1764321252.8208456
30,17,-0.001225395834150315,0.3236437579019401,-2.823529411764706,0.0,-0.020831729180555356,5.501943884332982,-48.0,0.0,4,True,False,1764321253.193366
