episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,total_intrusions,terminated_waypoint,truncated,finished_at
1,61,-0.002910151330730985,0.03721184909829868,-0.7868852459016393,0.0,-0.17751923117459006,2.2699227949962193,-48.0,0.0,4,False,True,1764321215.9951742
2,49,-0.0022888463318711124,0.0387638751017682,-1.469387755102041,0.0,-0.11215347026168451,1.8994298799866418,-72.0,0.0,6,False,True,1764321217.0777
3,27,-0.002323371029223453,0.21718357782873207,0.0,0.0,-0.06273101778903323,5.863956601375766,0.0,0.0,0,True,False,1764321218.1035402
4,43,-0.0027396419053732223,0.035786193211862403,-1.1162790697674418,0.0,-0.11780460193104855,1.5388063081100833,-48.0,0.0,4,False,True,1764321219.6505954
5,85,-0.00261149229931152,0.04009086217374336,-0.8470588235294118,0.0,-0.2219768454414792,3.4077232847681853,-72.0,0.0,6,False,True,1764321221.519101
6,88,-0.0027407079850765436,0.03985580996062231,0.0,0.0,-0.24118230268673585,3.507311276534763,0.0,0.0,0,False,True,1764321222.7077558
7,65,-0.0034221561082661946,0.03478516219999298,0.0,0.0,-0.22244014703730264,2.2610355429995437,0.0,0.0,0,False,True,1764321223.7184403
8,57,-0.002551310805991517,0.03847483831713699,-2.526315789473684,0.0,-0.14542471594151646,2.193065784076808,-144.0,0.0,12,False,True,1764321224.769987
9,66,-0.003339807320981737,0.0353790467351379,0.0,0.0,-0.22042728318479465,2.335017084519101,0.0,0.0,0,False,True,1764321225.988837
10,61,-0.002924473029672341,0.036968604566498996,-0.9836065573770492,0.0,-0.1783928548100128,2.255084878556439,-60.0,0.0,5,False,True,1764321227.1627042
11,21,-0.0020452433100181734,0.2680219480570615,0.0,0.0,-0.04295010951038164,5.6284609091982905,0.0,0.0,0,True,False,1764321227.859604
12,106,-0.002758444605814802,0.04008025814085076,-0.33962264150943394,0.0,-0.29239512821636904,4.248507362930181,-36.0,0.0,3,False,True,1764321229.8606505
13,55,-0.002618644726564271,0.12830803595901652,-1.5272727272727273,0.0,-0.14402545996103489,7.056941977745909,-84.0,0.0,7,True,False,1764321231.0047147
14,25,-0.0018564020999427516,0.2329186663353653,-1.92,0.0,-0.04641005249856879,5.822966658384132,-48.0,0.0,4,True,False,1764321231.9924777
15,74,-0.00272638594272748,0.038637406225701165,-0.972972972972973,0.0,-0.2017525597618335,2.859168060701886,-72.0,0.0,6,False,True,1764321234.1653447
16,75,-0.002702270064182001,0.03930900422339721,-1.92,0.0,-0.20267025481365006,2.948175316754791,-144.0,0.0,12,False,True,1764321235.470737
17,51,-0.00234876745405379,0.038653992448635245,0.0,0.0,-0.1197871401567433,1.9713536148803976,0.0,0.0,0,False,True,1764321236.4843338
18,93,-0.002605435723269169,0.040322417228055,-1.4193548387096775,0.0,-0.2423055222640327,3.7499848022091147,-132.0,0.0,11,False,True,1764321238.3392913
19,25,-0.0022577139914676534,0.23126569217416285,0.0,0.0,-0.05644284978669133,5.7816423043540714,0.0,0.0,0,True,False,1764321238.8524213
20,90,-0.002831023882275584,0.039464055757726234,-1.8666666666666667,0.0,-0.25479214940480255,3.551765018195361,-168.0,0.0,14,False,True,1764321240.74536
21,35,-0.0026865338808945327,0.17644136422805537,0.0,0.0,-0.09402868583130865,6.175447747981938,0.0,0.0,0,True,False,1764321241.4699683
22,31,-0.002354333022229527,0.1944462784134389,-1.1612903225806452,0.0,-0.07298432368911534,6.0278346308166055,-36.0,0.0,3,True,False,1764321242.5735457
23,96,-0.0028678528816532683,0.03950720448371484,-0.75,0.0,-0.27531387663871376,3.792691630436625,-72.0,0.0,6,False,True,1764321244.672439
24,78,-0.002714727491846573,0.03947993926018962,0.0,0.0,-0.2117487443640327,3.0794352622947905,0.0,0.0,0,False,True,1764321245.8944376
25,49,-0.0026068473441221355,0.03738705096883757,0.0,0.0,-0.12773551986198464,1.831965497473041,0.0,0.0,0,False,True,1764321246.916517
26,47,-0.002892617172173151,0.14170035557824184,-1.5319148936170213,0.0,-0.1359530070921381,6.659916712177367,-72.0,0.0,6,True,False,1764321248.2790406
27,59,-0.002784322850044845,0.0377053888745909,-1.2203389830508475,0.0,-0.16427504815264585,2.224617943600863,-72.0,0.0,6,False,True,1764321249.7841582
28,21,-0.0020388722773450343,0.26803497512145347,0.0,0.0,-0.04281631782424572,5.628734477550522,0.0,0.0,0,True,False,1764321250.4682894
29,96,-0.0026313487942802357,0.040618817146419524,0.0,0.0,-0.2526094842509026,3.8994064460562745,0.0,0.0,0,False,True,1764321252.8699572
30,80,-0.002930041294616654,0.03842025446529404,-0.3,0.0,-0.2344033035693323,3.0736203572235232,-24.0,0.0,2,False,True,1764321253.959134
