episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,total_intrusions,terminated_waypoint,truncated,finished_at
1,102,-0.0027468915148594,0.040237749278304875,0.0,0.0,-0.2801829345156588,4.104250426387098,0.0,0.0,0,False,True,1764321216.2299716
2,106,-0.002916173733148571,0.039638488298250486,0.0,0.0,-0.30911441571374854,4.201679759614551,0.0,0.0,0,False,True,1764321217.5566418
3,28,-0.0036695499594005423,0.20549286290155264,-1.2857142857142858,0.0,-0.10274739886321518,5.753800161243474,-36.0,0.0,3,True,False,1764321218.1201985
4,53,-0.0024229238251962525,0.038614309717295896,0.0,0.0,-0.12841496273540137,2.0465584150166825,0.0,0.0,0,False,True,1764321219.7757642
5,73,-0.0028698332418014244,0.03861619473270718,-0.9863013698630136,0.0,-0.209497826651504,2.8189822154876243,-72.0,0.0,6,False,True,1764321221.427007
6,18,-0.001889128763208006,0.30660249061734896,0.0,0.0,-0.03400431773774411,5.518844831112281,0.0,0.0,0,True,False,1764321221.9374125
7,47,-0.002352739201685941,0.0380455971691993,0.0,0.0,-0.11057874247923923,1.788143066952367,0.0,0.0,0,False,True,1764321223.5375898
8,77,-0.003384213443077517,0.03616054614421063,0.0,0.0,-0.2605844351169688,2.7843620531042186,0.0,0.0,0,False,True,1764321224.9701858
9,35,-0.002882728380839724,0.17571150324711754,0.0,0.0,-0.10089549332939035,6.149902613649114,0.0,0.0,0,True,False,1764321225.64749
10,58,-0.002642470985521972,0.03806998865527003,-0.6206896551724138,0.0,-0.15326331716027436,2.208059342005662,-36.0,0.0,3,False,True,1764321227.128714
11,73,-0.0029400663506315115,0.037998804870522006,0.0,0.0,-0.21462484359610035,2.7739127555481065,0.0,0.0,0,False,True,1764321228.5204492
12,46,-0.0027212258445610065,0.03635561752271364,0.0,0.0,-0.1251763888498063,1.6723584060448276,0.0,0.0,0,False,True,1764321229.4015486
13,27,-0.0023640767811345578,0.21698648317260752,0.0,0.0,-0.06383007309063306,5.858635045660403,0.0,0.0,0,True,False,1764321230.5441024
14,48,-0.002554296840401617,0.037463981001614646,0.0,0.0,-0.12260624833927761,1.798271088077503,0.0,0.0,0,False,True,1764321232.393685
15,89,-0.003164287608321393,0.038008985462140724,-0.2696629213483146,0.0,-0.281621597140604,3.3827997061305246,-24.0,0.0,2,False,True,1764321234.3245723
16,97,-0.0029064370610267323,0.03932698528157216,-0.24742268041237114,0.0,-0.28192439491959304,3.8147175723125,-24.0,0.0,2,False,True,1764321235.5507512
17,97,-0.003107620652225944,0.03877672971478259,-0.865979381443299,0.0,-0.30143920326591656,3.761342782333911,-84.0,0.0,7,False,True,1764321236.9267213
18,101,-0.003558314845050156,0.03686542012642969,-0.7128712871287128,0.0,-0.35938979935006576,3.723407432769399,-72.0,0.0,6,False,True,1764321238.3833184
19,89,-0.0032403578444809267,0.037823911633237686,-0.9438202247191011,0.0,-0.2883918481588025,3.3663281353581542,-84.0,0.0,7,False,True,1764321239.4769895
20,54,-0.0028239857154260407,0.037045065360288384,0.0,0.0,-0.15249522863300619,2.000433529455573,0.0,0.0,0,False,True,1764321240.476975
21,41,-0.002631869732179845,0.15689605803519854,0.0,0.0,-0.10790665901937366,6.4327383794431405,0.0,0.0,0,True,False,1764321241.5543976
22,6,-0.0008554391342055784,0.8557893927929864,0.0,0.0,-0.005132634805233471,5.1347363567579185,0.0,0.0,0,True,False,1764321242.1323335
23,39,-0.0027000812164011674,0.035211282837397884,0.0,0.0,-0.10530316743964553,1.3732400306585175,0.0,0.0,0,False,True,1764321243.9181585
24,89,-0.003171428401467004,0.03745385263975481,0.0,0.0,-0.2822571277305634,3.3333928849381778,0.0,0.0,0,False,True,1764321245.9597995
25,80,-0.002749928984401188,0.03939976616218828,0.0,0.0,-0.21999431875209505,3.1519812929750626,0.0,0.0,0,False,True,1764321247.242177
26,74,-0.002650899150301428,0.03953536858307495,0.0,0.0,-0.19616653712230567,2.9256172751475464,0.0,0.0,0,False,True,1764321248.6411166
27,80,-0.0024867756192412335,0.04044546918536659,0.0,0.0,-0.19894204953929867,3.235637534829327,0.0,0.0,0,False,True,1764321249.9438272
28,81,-0.0023960123762054903,0.040743590763313436,-1.037037037037037,0.0,-0.1940770024726447,3.3002308518283883,-84.0,0.0,7,False,True,1764321251.4116948
29,95,-0.0027460520318157325,0.040016900454843525,-1.0105263157894737,0.0,-0.2608749430224946,3.801605543210135,-96.0,0.0,8,False,True,1764321252.8663847
30,35,-0.0022737263155261853,0.03605355127443909,0.0,0.0,-0.07958042104341648,1.2618742946053683,0.0,0.0,0,False,True,1764321253.4825196
