episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,total_intrusions,terminated_waypoint,truncated,finished_at
1,102,-0.0030293427541312435,0.039044304011789974,0.0,0.0,-0.30899296092138684,3.9825190092025773,0.0,0.0,0,False,True,1764321216.2299716
2,72,-0.0032291347092760544,0.03648301499626727,0.0,0.0,-0.2324976990678759,2.6267770797312435,0.0,0.0,0,False,True,1764321217.3448913
3,52,-0.002426726005894603,0.03849110835678805,0.0,0.0,-0.12618975230651935,2.0015376345529785,0.0,0.0,0,False,True,1764321218.483628
4,86,-0.003441626489682398,0.036416830531310646,-0.27906976744186046,0.0,-0.2959798781126862,3.131847425692716,-24.0,0.0,2,False,True,1764321220.1021917
5,82,-0.002767053044372502,0.039465074946250234,0.0,0.0,-0.22689834963854516,3.236136145592519,0.0,0.0,0,False,True,1764321221.501612
6,80,-0.0035570869430529757,0.03578128345894127,-0.75,0.0,-0.28456695544423805,2.8625026767153017,-60.0,0.0,5,False,True,1764321222.652739
7,67,-0.0026597319262797554,0.03900191892925544,0.0,0.0,-0.1782020390607436,2.6131285682601146,0.0,0.0,0,False,True,1764321223.7347615
8,19,-0.0019031630525394346,0.29242664998150825,0.0,0.0,-0.036160097998249256,5.5561063496486565,0.0,0.0,0,True,False,1764321224.2552865
9,34,-0.00334269947266369,0.031364142786833624,-1.7647058823529411,0.0,-0.11365178207056546,1.0663808547523432,-60.0,0.0,5,False,True,1764321225.6335986
10,87,-0.00342783880752118,0.03687918798828025,-0.9655172413793104,0.0,-0.29822197625434266,3.2084893549803817,-84.0,0.0,7,False,True,1764321227.3623862
11,32,-0.0025823283195625184,0.18932569784182726,0.0,0.0,-0.08263450622600059,6.058422330938472,0.0,0.0,0,True,False,1764321228.0145535
12,31,-0.0025131533415721726,0.19426670881730876,0.0,0.0,-0.07790775358873735,6.022267973336572,0.0,0.0,0,True,True,1764321229.1909013
13,41,-0.002840359784542789,0.03520090320300991,0.0,0.0,-0.11645475116625435,1.4432370313234064,0.0,0.0,0,False,True,1764321230.7925084
14,69,-0.002851836542543123,0.03829828281580078,0.0,0.0,-0.19677672143547548,2.642581514290254,0.0,0.0,0,False,True,1764321232.6382565
15,87,-0.0038803852274241686,0.03502933461277607,-1.3793103448275863,0.0,-0.33759351478590266,3.047552111311518,-120.0,0.0,10,False,True,1764321234.3117087
16,42,-0.0025327307797313966,0.036569097926794046,0.0,0.0,-0.10637469274871866,1.53590211292535,0.0,0.0,0,False,True,1764321235.1784098
17,101,-0.003483217594213452,0.03708745659966828,-0.9504950495049505,0.0,-0.3518049770155587,3.745833116566496,-96.0,0.0,8,False,True,1764321236.9377918
18,98,-0.0028329351987817085,0.03983456249318495,0.0,0.0,-0.2776276494806074,3.903787124332125,0.0,0.0,0,False,True,1764321238.3687546
19,94,-0.0028186062633436372,0.0397317453991757,0.0,0.0,-0.2649489887543019,3.734784067522516,0.0,0.0,0,False,True,1764321239.4941509
20,75,-0.002928394553529117,0.038272755269524616,0.0,0.0,-0.21962959151468378,2.8704566452143463,0.0,0.0,0,False,True,1764321240.653664
21,67,-0.0026048422871443842,0.03922111799860819,-0.7164179104477612,0.0,-0.17452443323867375,2.6278149059067486,-48.0,0.0,4,False,True,1764321241.8349853
22,108,-0.0029553352038269903,0.039541774011272714,0.0,0.0,-0.319176202013315,4.270511593217453,0.0,0.0,0,False,True,1764321243.1607184
23,77,-0.002750067766142357,0.039278123284318116,0.0,0.0,-0.2117552179929615,3.0244154928924947,0.0,0.0,0,False,True,1764321244.4536142
24,106,-0.003376073677948097,0.03766705788999474,-0.33962264150943394,0.0,-0.35786380986249827,3.9927081363394423,-36.0,0.0,3,False,True,1764321246.024375
25,100,-0.002825056004676183,0.040006968878884684,0.0,0.0,-0.2825056004676183,4.000696887888468,0.0,0.0,0,False,True,1764321247.3542187
26,59,-0.004335396057040313,0.03005834655940186,-2.0338983050847457,0.0,-0.25578836736537847,1.7734424470047099,-120.0,0.0,10,False,True,1764321248.4515996
27,28,-0.002427360676086062,0.21069824575001211,0.0,0.0,-0.06796609893040974,5.899550881000339,0.0,0.0,0,True,False,1764321249.3784845
28,35,-0.0029690979892523536,0.033359390069624024,-1.0285714285714285,0.0,-0.10391842962383238,1.1675786524368408,-36.0,0.0,3,False,True,1764321250.7707233
29,73,-0.0027458182200113235,0.03907430719312776,-0.4931506849315068,0.0,-0.2004447300608266,2.8524244250983264,-36.0,0.0,3,False,True,1764321252.7355871
30,46,-0.003908441050280385,0.030406835576311343,-1.565217391304348,0.0,-0.17978828831289773,1.3987144365103217,-72.0,0.0,6,False,True,1764321253.6307428
