episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,total_intrusions,terminated_waypoint,truncated,finished_at
1,26,-0.002127426556346177,0.033508913704532226,0.0,0.0,-0.0553130904650006,0.8712317563178378,0.0,0.0,0,False,True,1764321215.4675503
2,67,-0.002706568089347036,0.03872258223542281,0.0,0.0,-0.1813400619862514,2.5944130097733282,0.0,0.0,0,False,True,1764321217.3075461
3,69,-0.0025368070240098795,0.039632307355939735,0.0,0.0,-0.17503968465668168,2.7346292075598417,0.0,0.0,0,False,True,1764321218.6775122
4,96,-0.003329967059658411,0.03770116076569194,-1.5,0.0,-0.31967683772720745,3.619311433506426,-144.0,0.0,12,False,True,1764321220.134572
5,48,-0.0029123839246797956,0.13952526673403204,-0.75,0.0,-0.1397944283846302,6.697212803233538,-36.0,0.0,3,True,False,1764321221.081128
6,45,-0.002569840277034559,0.0369388959597705,0.0,0.0,-0.11564281246655514,1.6622503181896724,0.0,0.0,0,False,True,1764321222.3047512
7,54,-0.0025213059079107554,0.03843176844041867,0.0,0.0,-0.13615051902718078,2.075315495782608,0.0,0.0,0,False,True,1764321223.6227374
8,94,-0.0026708909163025165,0.040086833520114724,-0.7659574468085106,0.0,-0.25106374613243654,3.768162350890784,-72.0,0.0,6,False,True,1764321225.0370855
9,60,-0.002402548969187739,0.039414515653037836,0.0,0.0,-0.14415293815126434,2.36487093918227,0.0,0.0,0,False,True,1764321225.9325793
10,64,-0.003569543168656592,0.035078959387633724,-1.6875,0.0,-0.22845076279402188,2.2450534008085583,-108.0,0.0,9,False,True,1764321227.1934888
11,54,-0.0026064906254759934,0.03802042982255768,0.0,0.0,-0.14075049377570364,2.053103210418115,0.0,0.0,0,False,True,1764321228.327707
12,10,-0.0012633079255105959,0.525392060907452,0.0,0.0,-0.012633079255105959,5.2539206090745205,0.0,0.0,0,True,False,1764321228.8498752
13,69,-0.0032682604200832007,0.10890173456284064,-1.2173913043478262,0.0,-0.22550996898574086,7.514219684836004,-84.0,0.0,7,True,False,1764321231.1899421
14,65,-0.002494986547239374,0.03949687596806864,0.0,0.0,-0.1621741255705593,2.5672969379244615,0.0,0.0,0,False,True,1764321232.5950391
15,54,-0.0032508725894655477,0.1272036396112244,0.0,0.0,-0.17554711983113958,6.868996539006119,0.0,0.0,0,True,True,1764321233.938383
16,35,-0.002589207185788893,0.17708507499718393,-1.0285714285714285,0.0,-0.09062225150261126,6.197977624901437,-36.0,0.0,3,True,False,1764321235.0684755
17,35,-0.0026799725270860598,0.17650980646607853,0.0,0.0,-0.09379903844801209,6.177843226312748,0.0,0.0,0,True,False,1764321236.2657392
18,68,-0.0027268602272527685,0.038821486905515956,0.0,0.0,-0.18542649545318826,2.639861109575085,0.0,0.0,0,False,True,1764321238.091526
19,23,-0.0021867363537419453,0.24792390830680677,0.0,0.0,-0.05029493613606474,5.702249891056556,0.0,0.0,0,True,False,1764321238.820229
20,35,-0.002493642196422617,0.03518081267511294,0.0,0.0,-0.08727747687479159,1.2313284436289529,0.0,0.0,0,False,True,1764321240.249862
21,47,-0.002873746252808007,0.03613951100807479,-1.7872340425531914,0.0,-0.13506607388197633,1.6985570173795153,-84.0,0.0,7,False,True,1764321241.6307418
22,33,-0.002628036667390237,0.034661192817829777,-1.0909090909090908,0.0,-0.08672521002387783,1.1438193629883826,-36.0,0.0,3,False,True,1764321242.5985243
23,94,-0.0025219545595260855,0.04082167272258857,-2.0425531914893615,0.0,-0.23706372859545202,3.8372372359233253,-192.0,0.0,16,False,True,1764321244.6401813
24,79,-0.0027063690097184514,0.03942618105546622,-2.5822784810126582,0.0,-0.21380315176775766,3.114668303381831,-204.0,0.0,17,False,True,1764321245.900969
25,33,-0.0025422011653438562,0.1852228279210826,-1.0909090909090908,0.0,-0.08389263845634726,6.112353321395726,-36.0,0.0,3,True,False,1764321246.6482105
26,64,-0.0030348076409429984,0.0375928769803625,-3.5625,0.0,-0.1942276890203519,2.4059441267432,-228.0,0.0,19,False,True,1764321248.5075579
27,81,-0.0030965635785170547,0.03834933616317562,-0.4444444444444444,0.0,-0.2508216498598814,3.106296229217225,-36.0,0.0,3,False,True,1764321249.9484758
28,73,-0.0032036579326381294,0.037640954501925346,-2.7945205479452055,0.0,-0.23386702908258344,2.74778967864055,-204.0,0.0,17,False,True,1764321251.3343709
29,66,-0.002756420909744773,0.03851276380968554,0.0,0.0,-0.18192378004315501,2.5418424114392457,0.0,0.0,0,False,True,1764321252.6637068
30,83,-0.0028510358108415467,0.03920099710883283,-0.14457831325301204,0.0,-0.23663597229984837,3.2536827600331253,-12.0,0.0,1,False,True,1764321253.9755912
