episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,total_intrusions,terminated_waypoint,truncated,finished_at
1,28,-0.002394418734786423,0.21079552787387174,0.0,0.0,-0.06704372457401984,5.902274780468408,0.0,0.0,0,True,False,1764321215.528939
2,44,-0.0022192340969548825,0.038269950634618764,-1.0909090909090908,0.0,-0.09764630026601484,1.6838778279232256,-48.0,0.0,4,False,True,1764321217.0131512
3,102,-0.0028510933796456,0.039903078613165485,-0.11764705882352941,0.0,-0.2908115247238512,4.0701140185428795,-12.0,0.0,1,False,True,1764321218.8598762
4,86,-0.002502653554516329,0.0405324975859898,-2.2325581395348837,0.0,-0.2152282056884043,3.4857947923951227,-192.0,0.0,16,False,True,1764321220.1021917
5,92,-0.0027499093881802094,0.04003247165700978,-0.391304347826087,0.0,-0.25299166371257925,3.6829873924449,-36.0,0.0,3,False,True,1764321221.5556934
6,47,-0.0029633075018631583,0.03538108020514489,0.0,0.0,-0.13927545258756843,1.66291076964181,0.0,0.0,0,False,True,1764321222.323894
7,52,-0.0034305430109253816,0.03448297300280218,-1.1538461538461537,0.0,-0.17838823656811983,1.7931145961457136,-60.0,0.0,5,False,True,1764321223.6000533
8,78,-0.0031553781553317014,0.0372899852798436,-2.1538461538461537,0.0,-0.2461194961158727,2.9086188518278004,-168.0,0.0,14,False,True,1764321224.975797
9,9,-0.0011517963988877905,0.5803731193309453,0.0,0.0,-0.010366167589990115,5.223358073978507,0.0,0.0,0,True,False,1764321225.2287672
10,97,-0.002934777196874649,0.03928897883098631,0.0,0.0,-0.28467338809684095,3.811030946605672,0.0,0.0,0,False,True,1764321227.4154918
11,48,-0.002438762363305081,0.03809986011205095,-0.75,0.0,-0.11706059343864389,1.8287932853784457,-36.0,0.0,3,False,True,1764321228.246609
12,107,-0.002798368494829163,0.04031717214770158,-0.3364485981308411,0.0,-0.2994254289467205,4.313937419804069,-36.0,0.0,3,False,True,1764321229.8636606
13,39,-0.0023950678499570213,0.036531531255974595,0.0,0.0,-0.09340764614832384,1.4247297189830093,0.0,0.0,0,False,True,1764321230.750969
14,29,-0.0024766106591869795,0.20478739184705252,0.0,0.0,-0.07182170911642241,5.938834363564523,0.0,0.0,0,True,False,1764321232.054336
15,99,-0.0026904554761033187,0.040411346326414986,-0.6060606060606061,0.0,-0.26635509213422853,4.0007232863150834,-60.0,0.0,5,False,True,1764321234.3732693
16,63,-0.002957097528448523,0.037303966877704105,0.0,0.0,-0.18629714429225694,2.3501499132953585,0.0,0.0,0,False,True,1764321235.3936577
17,21,-0.0019985097656189145,0.26817064409640035,0.0,0.0,-0.04196870507799721,5.631583526024407,0.0,0.0,0,True,False,1764321235.990354
18,43,-0.002457277876842741,0.03706123301055124,0.0,0.0,-0.10566294870423787,1.5936330194537034,0.0,0.0,0,False,True,1764321237.761929
19,25,-0.001801584262159781,0.23290334990623157,-1.92,0.0,-0.04503960655399453,5.82258374765579,-48.0,0.0,4,True,False,1764321238.8524213
20,26,-0.002326765101254337,0.2238455981378839,0.0,0.0,-0.06049589263261277,5.819985551584981,0.0,0.0,0,True,True,1764321240.1146333
21,70,-0.003145840210270675,0.03736920031709848,0.0,0.0,-0.22020881471894724,2.6158440221968933,0.0,0.0,0,False,True,1764321241.8529491
22,62,-0.0030826336049693107,0.03654529516717547,0.0,0.0,-0.19112328350809726,2.2658083003648795,0.0,0.0,0,False,True,1764321242.9108675
23,85,-0.0025186552316640177,0.04003480152084181,-2.541176470588235,0.0,-0.2140856946914415,3.402958129271554,-216.0,0.0,18,False,True,1764321244.548063
24,26,-0.0018956597355716588,0.03424035393444414,0.0,0.0,-0.04928715312486313,0.8902492022955476,0.0,0.0,0,False,True,1764321245.2922199
25,105,-0.002742636807331828,0.040463816757147636,0.0,0.0,-0.2879768647698419,4.248700759500502,0.0,0.0,0,False,True,1764321247.373055
26,53,-0.0033202901971146246,0.034216970693865006,-3.169811320754717,0.0,-0.1759753804470751,1.8134994467748453,-168.0,0.0,14,False,True,1764321248.3709478
27,18,-0.0018580013952656947,0.30665431178094593,0.0,0.0,-0.033444025114782505,5.519777612057027,0.0,0.0,0,True,False,1764321249.1910746
28,47,-0.003128620792382477,0.14060866700722868,0.0,0.0,-0.1470451772419764,6.6086073493397475,0.0,0.0,0,True,False,1764321250.9762697
29,95,-0.0026495012142404954,0.04030036362141542,-0.37894736842105264,0.0,-0.25170261535284705,3.828534544034465,-36.0,0.0,3,False,True,1764321252.8663847
30,68,-0.0025550207877431895,0.11209129844504406,-3.5294117647058822,0.0,-0.17374141356653688,7.622208294262997,-240.0,0.0,20,True,True,1764321253.8783367
