episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,total_intrusions,terminated_waypoint,truncated,finished_at
1,27,-0.0023443110849282363,0.21712508335703704,0.0,0.0,-0.06329639929306238,5.86237725064,0.0,0.0,0,True,False,1764321215.505696
2,77,-0.0029810299224341326,0.038173841735416075,0.0,0.0,-0.2295393040274282,2.939385813627038,0.0,0.0,0,False,True,1764321217.3945603
3,58,-0.0026822176134749386,0.038130011958642754,-1.8620689655172413,0.0,-0.15556862158154644,2.21154069360128,-108.0,0.0,9,False,True,1764321218.5603006
4,22,-0.002133008076092592,0.2574719750364937,0.0,0.0,-0.04692617767403702,5.664383450802862,0.0,0.0,0,True,False,1764321219.2944524
5,76,-0.002656481499944984,0.03960867778796981,0.0,0.0,-0.20189259399581877,3.0102595118857054,0.0,0.0,0,False,True,1764321221.45493
6,36,-0.0026547830353151084,0.034796465681692666,-2.6666666666666665,0.0,-0.09557218927134391,1.252672764540936,-96.0,0.0,8,False,True,1764321222.2035248
7,18,-0.0018531714795034138,0.3066622751366594,0.0,0.0,-0.03335708663106145,5.519920952459869,0.0,0.0,0,True,False,1764321223.1041346
8,58,-0.003779518239470627,0.03194981588629937,-1.0344827586206897,0.0,-0.21921205788929635,1.8530893214053634,-60.0,0.0,5,False,True,1764321224.7808504
9,9,-0.0011605813213588837,0.5803675896747902,0.0,0.0,-0.010445231892229952,5.223308307073111,0.0,0.0,0,True,False,1764321225.2287672
10,87,-0.002631593390038084,0.0400714090653891,0.0,0.0,-0.2289486249333133,3.4862125886888515,0.0,0.0,0,False,True,1764321227.3618016
11,60,-0.0026491768656984873,0.038438140967786395,-0.6,0.0,-0.15895061194190924,2.3062884580671836,-36.0,0.0,3,False,True,1764321228.3939404
12,68,-0.002744414738902836,0.038623048476548835,-0.5294117647058824,0.0,-0.18662020224539286,2.626367296405321,-36.0,0.0,3,False,True,1764321229.6345105
13,71,-0.002648416285513909,0.039222396575971104,-1.5211267605633803,0.0,-0.18803755627148755,2.7847901568939486,-108.0,0.0,9,False,True,1764321231.216426
14,32,-0.0023760068001363217,0.19005716444686277,-1.5,0.0,-0.0760322176043623,6.081829262299609,-48.0,0.0,4,True,False,1764321232.1041174
15,43,-0.0024957742814410407,0.03670527145878442,-5.5813953488372094,0.0,-0.10731829410196475,1.57832667272773,-240.0,0.0,20,False,True,1764321233.7817154
16,68,-0.003280392049080818,0.03589634025285999,0.0,0.0,-0.22306665933749562,2.4409511371944794,0.0,0.0,0,False,True,1764321235.430967
17,74,-0.002497135512178605,0.10661028978778028,-2.5945945945945947,0.0,-0.18478802790121676,7.889161444295741,-192.0,0.0,16,True,True,1764321236.8020115
18,49,-0.002694037837394309,0.03700483030243831,0.0,0.0,-0.13200785403232115,1.8132366848194772,0.0,0.0,0,False,True,1764321237.855915
19,73,-0.0028483073241513347,0.03822177688103183,-0.9863013698630136,0.0,-0.20792643466304744,2.7901897123153234,-72.0,0.0,6,False,True,1764321239.3940537
20,77,-0.0030398603927693315,0.038061363727642204,-0.7792207792207793,0.0,-0.23406925024323852,2.9307250070284496,-60.0,0.0,5,False,True,1764321240.6677954
21,32,-0.0024623129092684157,0.03445620167829608,0.0,0.0,-0.0787940130965893,1.1025984537054745,0.0,0.0,0,False,True,1764321241.4248807
22,14,-0.0015813402296723147,0.38445733005045973,0.0,0.0,-0.022138763215412405,5.382402620706436,0.0,0.0,0,True,False,1764321242.2941952
23,27,-0.002395676959535324,0.2169802100618037,0.0,0.0,-0.06468327790745375,5.8584656716687,0.0,0.0,0,True,False,1764321243.7240422
24,62,-0.0026571645659417397,0.03826081462099383,-2.129032258064516,0.0,-0.16474420308838786,2.3721705065016176,-132.0,0.0,11,False,True,1764321245.7687533
25,98,-0.0033295264344096005,0.03675361975447865,-1.2244897959183674,0.0,-0.32629359057214086,3.6018547359389075,-120.0,0.0,10,False,True,1764321247.3464813
26,88,-0.0029042868808706033,0.03910933131263564,0.0,0.0,-0.2555772455166131,3.4416211555119363,0.0,0.0,0,False,True,1764321248.7185662
27,48,-0.002734511111040497,0.03659479991214933,-1.0,0.0,-0.13125653332994386,1.7565503957831679,-48.0,0.0,4,False,True,1764321249.6685712
28,45,-0.0025836454720430673,0.03713594032550465,0.0,0.0,-0.11626404624193803,1.6711173146477094,0.0,0.0,0,False,True,1764321250.9466279
29,38,-0.002597918113905884,0.035460249306507124,0.0,0.0,-0.0987208883284236,1.3474894736472707,0.0,0.0,0,False,True,1764321252.2225182
30,57,-0.0027729479591418285,0.03764344445401923,-0.631578947368421,0.0,-0.15805803367108423,2.1456763338790963,-36.0,0.0,3,False,True,1764321253.761535
