episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,total_intrusions,terminated_waypoint,truncated,finished_at
1,43,-0.0026244555596651358,0.15165999595213298,-0.5581395348837209,0.0,-0.11285158906560085,6.521379825941718,-24.0,0.0,2,True,False,1764321215.750039
2,89,-0.00305284594532135,0.03837708922247981,0.0,0.0,-0.27170328913360015,3.415560940800703,0.0,0.0,0,False,True,1764321217.485588
3,104,-0.0027424958755498255,0.04028220647008419,-0.46153846153846156,0.0,-0.2852195710571819,4.189349472888756,-48.0,0.0,4,False,True,1764321218.8644807
4,88,-0.0027249938198165144,0.038939567652416955,-0.8181818181818182,0.0,-0.23979945614385326,3.4266819534126918,-72.0,0.0,6,False,True,1764321220.1107168
5,68,-0.002718746062768063,0.03874340156982547,-0.5294117647058824,0.0,-0.1848747322682283,2.634551306748132,-36.0,0.0,3,False,True,1764321221.3661017
6,89,-0.0028675862769200096,0.039099047735362075,-0.5393258426966292,0.0,-0.25521517864588084,3.4798152484472245,-48.0,0.0,4,False,True,1764321222.712481
7,61,-0.002870930117810838,0.03766919198347435,-0.9836065573770492,0.0,-0.17512673718646113,2.2978207109919353,-60.0,0.0,5,False,True,1764321223.6890533
8,69,-0.0026494748525101204,0.03900497171201703,-0.6956521739130435,0.0,-0.1828137648231983,2.691343048129175,-48.0,0.0,4,False,True,1764321224.914012
9,58,-0.0025042559560780526,0.038851302083412115,0.0,0.0,-0.14524684545252706,2.2533755208379027,0.0,0.0,0,False,True,1764321225.9121876
10,112,-0.002773793738263268,0.04052284073680673,0.0,0.0,-0.310664898685486,4.538558162522354,0.0,0.0,0,False,True,1764321227.460758
11,10,-0.0012577923026037023,0.5253960480901319,0.0,0.0,-0.012577923026037023,5.253960480901319,0.0,0.0,0,True,False,1764321227.6772757
12,9,-0.0011708820483750998,0.5803610377248842,0.0,0.0,-0.010537938435375897,5.223249339523958,0.0,0.0,0,True,False,1764321228.8326828
13,86,-0.002748461082553061,0.039727790098758424,-0.5581395348837209,0.0,-0.23636765309956326,3.4165899484932245,-48.0,0.0,4,False,True,1764321231.350294
14,48,-0.002792918201494658,0.03611258054800398,-1.0,0.0,-0.13406007367174358,1.733403866304191,-48.0,0.0,4,False,True,1764321232.393685
15,93,-0.002635305821647811,0.040499666416002784,-0.6451612903225806,0.0,-0.24508344141324645,3.766468976688259,-60.0,0.0,5,False,True,1764321234.3471475
16,67,-0.002553342856254479,0.03936463696783476,-0.3582089552238806,0.0,-0.1710739713690501,2.6374306768449287,-24.0,0.0,2,False,True,1764321235.4238865
17,58,-0.0024809091568815007,0.03893976524003157,0.0,0.0,-0.14389273109912704,2.2585063839218313,0.0,0.0,0,False,True,1764321236.620872
18,96,-0.002551922444865623,0.040606556168197284,-0.625,0.0,-0.2449845547070998,3.8982293921469395,-60.0,0.0,5,False,True,1764321238.3592963
19,36,-0.00257778437738539,0.17296347763639197,-3.0,0.0,-0.09280023758587404,6.226685194910111,-108.0,0.0,9,True,False,1764321239.0126085
20,24,-0.0022194982100609936,0.23924089552003047,0.0,0.0,-0.053267957041463844,5.741781492480731,0.0,0.0,0,True,False,1764321240.0725043
21,98,-0.0027320780424293627,0.040218274145765134,0.0,0.0,-0.26774364815807755,3.9413908662849835,0.0,0.0,0,False,True,1764321241.9662328
22,97,-0.0026789862652770273,0.040287858562135265,-0.6185567010309279,0.0,-0.25986166773187164,3.9079222805271208,-60.0,0.0,5,False,True,1764321243.1328156
23,33,-0.002428793562161087,0.18553793548473307,0.0,0.0,-0.08015018755131587,6.122751870996192,0.0,0.0,0,True,False,1764321243.8275714
24,100,-0.002697642353441704,0.04032573893276797,-1.08,0.0,-0.2697642353441704,4.032573893276797,-108.0,0.0,9,False,True,1764321246.0090666
25,56,-0.0032484714308047675,0.12412403408046013,0.0,0.0,-0.181914400125067,6.950945908505767,0.0,0.0,0,True,False,1764321247.0133548
26,78,-0.0031344088601180146,0.03714372764357966,-1.5384615384615385,0.0,-0.24448389108920515,2.8972107561992138,-120.0,0.0,10,False,True,1764321248.6688707
27,38,-0.0024667976454740524,0.16674840214736256,-0.9473684210526315,0.0,-0.09373831052801399,6.336439281599777,-36.0,0.0,3,True,False,1764321249.5346372
28,44,-0.0029300645386198085,0.03505131270826397,0.0,0.0,-0.12892283969927157,1.5422577591636146,0.0,0.0,0,False,True,1764321250.9319203
29,46,-0.0030931596942032845,0.14292311432411425,0.0,0.0,-0.1422853459333511,6.5744632589092555,0.0,0.0,0,True,False,1764321252.35472
30,38,-0.0025520030092386265,0.16665032101433655,-0.9473684210526315,0.0,-0.09697611435106782,6.3327121985447885,-36.0,0.0,3,True,False,1764321253.525362
