episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,total_intrusions,terminated_waypoint,truncated,finished_at
1,66,-0.004086639177297894,0.03254708598441206,-1.8181818181818181,0.0,-0.269718185701661,2.1481076749711963,-120.0,0.0,10,False,True,1764321216.056193
2,44,-0.0026817233008588843,0.036136739964134974,-0.8181818181818182,0.0,-0.11799582523779091,1.5900165584219388,-36.0,0.0,3,False,True,1764321217.0131512
3,33,-0.002675996569483766,0.18457353747330574,0.0,0.0,-0.08830788679296428,6.090926736619089,0.0,0.0,0,True,False,1764321218.1999438
4,40,-0.0024768104188502196,0.03641238705444971,0.0,0.0,-0.09907241675400878,1.4564954821779885,0.0,0.0,0,False,True,1764321219.6052923
5,73,-0.002898337293111937,0.038499166856674434,-0.4931506849315068,0.0,-0.2115786223971714,2.8104391805372337,-36.0,0.0,3,False,True,1764321221.4260113
6,31,-0.0025477531041754793,0.19415393960245747,0.0,0.0,-0.07898034622943986,6.018772127676182,0.0,0.0,0,True,False,1764321222.138946
7,85,-0.0030105997623028594,0.038659654567717666,-0.2823529411764706,0.0,-0.25590097979574306,3.2860706382560014,-24.0,0.0,2,False,True,1764321223.8365457
8,46,-0.0024474061586275304,0.03759394398186781,0.0,0.0,-0.1125806832968664,1.729321423165919,0.0,0.0,0,False,True,1764321224.645131
9,78,-0.0034628005007904016,0.035582349890068775,0.0,0.0,-0.2700984390616513,2.7754232914253643,0.0,0.0,0,False,True,1764321226.0783894
10,35,-0.002420704193757981,0.0354841833940583,0.0,0.0,-0.08472464678152934,1.2419464187920406,0.0,0.0,0,False,True,1764321226.814104
11,102,-0.0028707056196869553,0.03978994415400427,0.0,0.0,-0.29281197320806945,4.058574303708435,0.0,0.0,0,False,True,1764321228.637715
12,61,-0.0028027663938475743,0.037898389895947106,0.0,0.0,-0.17096875002470202,2.3118017836527733,0.0,0.0,0,False,True,1764321229.567959
13,104,-0.0030034821054598505,0.039291268958839734,-0.11538461538461539,0.0,-0.31236213896782444,4.086291971719333,-12.0,0.0,1,False,True,1764321231.4338245
14,85,-0.0033245953717341075,0.03738022829145217,-0.5647058823529412,0.0,-0.28259060659739915,3.1773194047734346,-48.0,0.0,4,False,True,1764321232.7618454
15,33,-0.002932131940158769,0.033198477459796955,-1.8181818181818181,0.0,-0.09676035402523939,1.0955497561732994,-60.0,0.0,5,False,True,1764321233.6091342
16,33,-0.0025949818899625924,0.1848567623600716,0.0,0.0,-0.08563440236876554,6.100273157882363,0.0,0.0,0,True,False,1764321235.0302818
17,65,-0.0031958757684079795,0.036123499318228995,-0.7384615384615385,0.0,-0.20773192494651868,2.3480274556848846,-48.0,0.0,4,False,True,1764321236.7156785
18,85,-0.002828504375305379,0.039331259093953345,-0.8470588235294118,0.0,-0.24042287190095724,3.3431570229860346,-72.0,0.0,6,False,True,1764321238.257182
19,67,-0.003418998348207671,0.035084097646040195,0.0,0.0,-0.22907288932991396,2.350634542284693,0.0,0.0,0,False,True,1764321239.3503535
20,60,-0.0027529940841740947,0.037392023663705115,-1.6,0.0,-0.1651796450504457,2.243521419822307,-96.0,0.0,8,False,True,1764321240.5302944
21,66,-0.0032077472032224262,0.03665775027920149,-1.2727272727272727,0.0,-0.21171131541268012,2.4194115184272986,-84.0,0.0,7,False,True,1764321241.8300343
22,50,-0.003172125067975466,0.13446902047318712,0.0,0.0,-0.1586062533987733,6.723451023659356,0.0,0.0,0,True,False,1764321242.7984898
23,103,-0.0033808880878831798,0.037585429743226595,-1.2815533980582525,0.0,-0.3482314730519675,3.871299263552339,-132.0,0.0,11,False,True,1764321244.7261066
24,52,-0.003796648176817655,0.032605493002432206,-1.3846153846153846,0.0,-0.19742570519451805,1.6954856361264747,-72.0,0.0,6,False,True,1764321245.6646955
25,66,-0.0026322638876546487,0.03903870233308462,0.0,0.0,-0.17372941658520683,2.576554353983585,0.0,0.0,0,False,True,1764321247.1214678
26,85,-0.0032589022025342296,0.037443392562179864,-0.4235294117647059,0.0,-0.2770066872154095,3.182688367785288,-36.0,0.0,3,False,True,1764321248.7069852
27,85,-0.0033297337275008955,0.037309530474576844,-2.1176470588235294,0.0,-0.2830273668375761,3.171310090339032,-180.0,0.0,15,False,True,1764321249.9661133
28,88,-0.003357122008288266,0.03638674431335854,-2.3181818181818183,0.0,-0.2954267367293674,3.2020334995755517,-204.0,0.0,17,False,True,1764321251.4669104
29,66,-0.0035171747513631905,0.03515173988198442,-1.6363636363636365,0.0,-0.23213353358997058,2.3200148322109717,-108.0,0.0,9,False,True,1764321252.6637068
30,76,-0.002621150730455722,0.039747949764772,0.0,0.0,-0.19920745551463487,3.020844182122672,0.0,0.0,0,False,True,1764321253.9354615
