episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,total_intrusions,terminated_waypoint,truncated,finished_at
1,63,-0.0034045488911649178,0.03472628314859838,0.0,0.0,-0.2144865801433898,2.187755838361698,0.0,0.0,0,False,True,1764321216.023936
2,43,-0.0023906777506618767,0.037320231420932146,0.0,0.0,-0.1027991432784607,1.6047699511000824,0.0,0.0,0,False,True,1764321216.9983191
3,83,-0.002822801314485458,0.03926630889180578,0.0,0.0,-0.234292509102293,3.25910363801988,0.0,0.0,0,False,True,1764321218.7816079
4,43,-0.0029989520726610287,0.1504037715572237,0.0,0.0,-0.12895493912442424,6.467362176960619,0.0,0.0,0,True,False,1764321219.6505954
5,59,-0.002969942946218872,0.12112412304273347,-0.8135593220338984,0.0,-0.17522663382691345,7.1463232595212745,-48.0,0.0,4,True,False,1764321221.244938
6,28,-0.002069065789439784,0.03445496391818611,0.0,0.0,-0.05793384210431396,0.964738989709211,0.0,0.0,0,False,True,1764321222.0943787
7,80,-0.0030211876737752845,0.0379920969888842,-0.75,0.0,-0.24169501390202278,3.039367759110736,-60.0,0.0,5,False,True,1764321223.812512
8,73,-0.0030648371064093496,0.03740896979202499,-1.4794520547945205,0.0,-0.22373310876788252,2.7308547948178243,-108.0,0.0,9,False,True,1764321224.945121
9,90,-0.002935500990964477,0.038860773316682085,-0.26666666666666666,0.0,-0.2641950891868029,3.4974695985013877,-24.0,0.0,2,False,True,1764321226.128719
10,76,-0.003007207241929753,0.037853787712021775,0.0,0.0,-0.22854775038666122,2.876887866113655,0.0,0.0,0,False,True,1764321227.289227
11,58,-0.002813505984887303,0.037615271463066584,0.0,0.0,-0.16318334712346355,2.181685744857862,0.0,0.0,0,False,True,1764321228.3700151
12,49,-0.0025549335356637518,0.037604327663073554,0.0,0.0,-0.12519174324752383,1.8426120554906043,0.0,0.0,0,False,True,1764321229.4381716
13,55,-0.0034166917799479117,0.03433970145495605,-1.7454545454545454,0.0,-0.18791804789713515,1.8886835800225827,-96.0,0.0,8,False,True,1764321231.0047147
14,83,-0.00305323641582184,0.03815121988509994,-0.14457831325301204,0.0,-0.25341862251321273,3.1665512504632947,-12.0,0.0,1,False,True,1764321232.746788
15,61,-0.003136410529121857,0.036658795192866654,-3.1475409836065573,0.0,-0.1913210422764333,2.236186506764866,-192.0,0.0,16,False,True,1764321234.0291216
16,88,-0.0032991999876955296,0.037501832728710376,-1.6363636363636365,0.0,-0.2903295989172066,3.3001612801265128,-144.0,0.0,12,False,True,1764321235.5225668
17,6,-0.0008576880385065532,0.8557886958528201,0.0,0.0,-0.0051461282310393194,5.134732175116921,0.0,0.0,0,True,False,1764321235.7320158
18,101,-0.002914438230191991,0.03954790840368476,0.0,0.0,-0.2943582612493911,3.9943387487721607,0.0,0.0,0,False,True,1764321238.3833184
19,103,-0.002979339626447403,0.03948466552048082,-0.34951456310679613,0.0,-0.3068719815240825,4.066920548609525,-36.0,0.0,3,False,True,1764321239.5175722
20,73,-0.002720662768241061,0.03916066765780246,0.0,0.0,-0.19860838208159745,2.8587287390195795,0.0,0.0,0,False,True,1764321240.6382546
21,60,-0.0034122257795296215,0.03439053737439837,0.0,0.0,-0.2047335467717773,2.0634322424639024,0.0,0.0,0,False,True,1764321241.7720141
22,77,-0.0030668511008392577,0.03769153324479192,-0.3116883116883117,0.0,-0.23614753476462283,2.902248059848978,-24.0,0.0,2,False,True,1764321243.0238419
23,83,-0.0030534338985814995,0.038238082084117,-1.4457831325301205,0.0,-0.25343501358226445,3.173760812981711,-120.0,0.0,10,False,True,1764321244.5267026
24,35,-0.0027468624506075136,0.17622259435265616,0.0,0.0,-0.09614018577126297,6.1677908023429655,0.0,0.0,0,True,False,1764321245.4394257
25,19,-0.0019190608747349396,0.29243258105493625,0.0,0.0,-0.036462156619963854,5.556219040043788,0.0,0.0,0,True,False,1764321246.4007137
26,84,-0.0027623356347758745,0.03956422665745794,-0.42857142857142855,0.0,-0.23203619332117348,3.323395039226467,-36.0,0.0,3,False,True,1764321248.7024763
27,35,-0.0028329119356068624,0.1762699194470005,-1.7142857142857142,0.0,-0.09915191774624019,6.169447180645017,-60.0,0.0,5,True,False,1764321249.4934156
28,63,-0.0035615568089936754,0.034527166237215676,-0.9523809523809523,0.0,-0.22437807896660156,2.1752114729445875,-60.0,0.0,5,False,True,1764321251.2048032
29,67,-0.0030083276953157922,0.0371129883656378,-0.5373134328358209,0.0,-0.20155795558615808,2.4865702204977325,-36.0,0.0,3,False,True,1764321252.6756825
30,34,-0.0027124181397615316,0.18027679268117675,0.0,0.0,-0.09222221675189207,6.1294109511600094,0.0,0.0,0,True,False,1764321253.4685628
