episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,total_intrusions,terminated_waypoint,truncated,finished_at
1,78,-0.002820254835488908,0.03874683689605763,-1.3846153846153846,0.0,-0.21997987716813483,3.0222532778924953,-108.0,0.0,9,False,True,1764321216.1483622
2,38,-0.002478265315727566,0.03594709002575683,-0.631578947368421,0.0,-0.09417408199764751,1.3659894209787595,-24.0,0.0,2,False,True,1764321216.9159977
3,83,-0.003176037997177493,0.03774885880161379,-1.8795180722891567,0.0,-0.2636111537657319,3.133155280533945,-156.0,0.0,13,False,True,1764321218.7816079
4,67,-0.0025947367517274076,0.039266521499242805,0.0,0.0,-0.1738473623657363,2.630856940449268,0.0,0.0,0,False,True,1764321219.9267805
5,97,-0.002726823065126435,0.04026929253600407,0.0,0.0,-0.2645018373172642,3.9061213759923947,0.0,0.0,0,False,True,1764321221.5747755
6,30,-0.0030108932292894418,0.03195436939403673,-1.2,0.0,-0.09032679687868325,0.9586310818211019,-36.0,0.0,3,False,True,1764321222.1252987
7,38,-0.004177725570690902,0.027074069268575685,-1.5789473684210527,0.0,-0.15875357168625426,1.028814632205876,-60.0,0.0,5,False,True,1764321223.421989
8,76,-0.0035008807787379878,0.03603291441311499,-2.3684210526315788,0.0,-0.2660669391840871,2.7385014953967395,-180.0,0.0,15,False,True,1764321224.96412
9,97,-0.003079397758364738,0.03885969943412855,-0.24742268041237114,0.0,-0.2987015825613796,3.769390845110469,-24.0,0.0,2,False,True,1764321226.146864
10,67,-0.003557672471359098,0.03449053197166704,-0.5373134328358209,0.0,-0.23836405558105958,2.310865642101692,-36.0,0.0,3,False,True,1764321227.2199461
11,13,-0.0015202728767935334,0.4114801462191101,0.0,0.0,-0.019763547398315935,5.3492419008484315,0.0,0.0,0,True,False,1764321227.7262542
12,91,-0.003451012897451435,0.03661769322736432,-0.7912087912087912,0.0,-0.31404217366808057,3.3322100836901534,-72.0,0.0,6,False,True,1764321229.8055184
13,72,-0.002817457118378048,0.038665678036393085,0.0,0.0,-0.20285691252321947,2.783928818620302,0.0,0.0,0,False,True,1764321231.22548
14,24,-0.0021747566709255537,0.23913341674753727,0.0,0.0,-0.05219416010221329,5.739202001940894,0.0,0.0,0,True,False,1764321231.9759815
15,70,-0.0033329927844497954,0.03627248058517836,-0.34285714285714286,0.0,-0.23330949491148567,2.539073640962485,-24.0,0.0,2,False,True,1764321234.127558
16,111,-0.0029110657993723387,0.040041868333849255,0.0,0.0,-0.3231283037303296,4.444647385057268,0.0,0.0,0,False,True,1764321235.585766
17,79,-0.0029675169099324245,0.03857648555125359,-0.1518987341772152,0.0,-0.23443383588466152,3.047542358549034,-12.0,0.0,1,False,True,1764321236.8417897
18,62,-0.004186416638829487,0.03192486282064748,-1.7419354838709677,0.0,-0.2595578316074282,1.9793414948801435,-108.0,0.0,9,False,True,1764321238.0222728
19,73,-0.0027412709245857405,0.039288460270125475,-0.6575342465753424,0.0,-0.20011277749475906,2.8680575997191595,-48.0,0.0,4,False,True,1764321239.3940537
20,24,-0.0018055618263823228,0.03355579067232082,0.0,0.0,-0.04333348383317575,0.8053389761356997,0.0,0.0,0,False,True,1764321240.0725043
21,61,-0.004121950245866001,0.029904636278531124,-0.19672131147540983,0.0,-0.2514389649978261,1.8241828129903985,-12.0,0.0,1,False,True,1764321241.781873
22,77,-0.003057265120169871,0.03785126988507635,0.0,0.0,-0.23540941425308007,2.914547781150879,0.0,0.0,0,False,True,1764321243.0238419
23,69,-0.0031645830657215934,0.03698136730232163,-0.5217391304347826,0.0,-0.21835623153478995,2.5517143438601924,-36.0,0.0,3,False,True,1764321244.3500917
24,35,-0.002725052100155453,0.176304012781118,0.0,0.0,-0.09537682350544086,6.170640447339131,0.0,0.0,0,True,False,1764321245.4399393
25,21,-0.002291997855567774,0.030507213216633394,-0.5714285714285714,0.0,-0.04813195496692325,0.6406514775493013,-12.0,0.0,1,False,True,1764321246.4346907
26,10,-0.0012465125006228916,0.5254044380945807,0.0,0.0,-0.012465125006228917,5.254044380945807,0.0,0.0,0,True,False,1764321247.6019142
27,80,-0.0031756333284353186,0.037400009548599386,0.0,0.0,-0.2540506662748255,2.9920007638879507,0.0,0.0,0,False,True,1764321249.9438272
28,95,-0.003079868895326751,0.038758687045498584,0.0,0.0,-0.29258754505604134,3.6820752693223655,0.0,0.0,0,False,True,1764321251.4972794
29,91,-0.003051028723845799,0.03872768522497597,-0.6593406593406593,0.0,-0.2776436138699677,3.5242193554728134,-60.0,0.0,5,False,True,1764321252.8533943
30,70,-0.003258734702150167,0.03688576215069834,-1.0285714285714285,0.0,-0.2281114291505117,2.5820033505488835,-72.0,0.0,6,False,True,1764321253.8949597
