episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,total_intrusions,terminated_waypoint,truncated,finished_at
1,79,-0.002891288067167521,0.03868880609835643,-0.6075949367088608,0.0,-0.22841175730623417,3.0564156817701584,-48.0,0.0,4,False,True,1764321216.1543074
2,28,-0.002410813297454988,0.21074722161794637,0.0,0.0,-0.06750277232873966,5.900922205302498,0.0,0.0,0,True,False,1764321216.7536669
3,68,-0.0033564600786768705,0.035704699437982136,-2.4705882352941178,0.0,-0.2282392853500272,2.4279195617827853,-168.0,0.0,14,False,True,1764321218.6689286
4,39,-0.0028821079306972554,0.16201315754199777,0.0,0.0,-0.11240220929719297,6.3185131441379125,0.0,0.0,0,True,False,1764321219.5892658
5,73,-0.0025932573228160793,0.03968016425999871,0.0,0.0,-0.1893077845655738,2.8966519909799056,0.0,0.0,0,False,True,1764321221.427007
6,92,-0.002716998102684088,0.04012455447166386,0.0,0.0,-0.2499638254469361,3.6914590113930754,0.0,0.0,0,False,True,1764321222.7265098
7,47,-0.002500185262014829,0.03753866510123498,0.0,0.0,-0.11750870731469697,1.7643172597580439,0.0,0.0,0,False,True,1764321223.5375898
8,82,-0.0032205829900507064,0.03701984412716032,-0.2926829268292683,0.0,-0.2640878051841579,3.0356272184271464,-24.0,0.0,2,False,True,1764321224.9987187
9,37,-0.002788671250610021,0.16885048556394042,0.0,0.0,-0.10318083627257078,6.247467965865796,0.0,0.0,0,True,False,1764321225.675681
10,61,-0.0030161892957456327,0.11833357694585665,-0.7868852459016393,0.0,-0.1839875470404836,7.218348193697256,-48.0,0.0,4,True,False,1764321227.1627042
11,19,-0.0019365683590513204,0.29236782603170963,0.0,0.0,-0.03679479882197509,5.554988694602483,0.0,0.0,0,True,False,1764321227.8261197
12,91,-0.0027967726617097394,0.03976756464035496,-0.3956043956043956,0.0,-0.2545063122155863,3.6188483822723017,-36.0,0.0,3,False,True,1764321229.8055184
13,95,-0.003004205727553782,0.03891623002770739,-0.37894736842105264,0.0,-0.28539954411760926,3.6970418526322018,-36.0,0.0,3,False,True,1764321231.4047577
14,84,-0.002937119385317042,0.03876596880779074,0.0,0.0,-0.2467180283666315,3.256341379854422,0.0,0.0,0,False,True,1764321232.7521012
15,100,-0.0029747424886647695,0.039201019489256334,0.0,0.0,-0.29747424886647694,3.920101948925633,0.0,0.0,0,False,True,1764321234.3767247
16,39,-0.0028269851837169034,0.16223457452761636,0.0,0.0,-0.11025242216495923,6.327148406577038,0.0,0.0,0,True,True,1764321235.12741
17,89,-0.002884571950788416,0.09508212855677611,-0.6741573033707865,0.0,-0.25672690362016903,8.462309441553074,-60.0,0.0,5,True,True,1764321236.8980253
18,78,-0.002658517247316108,0.03965742140565465,-0.46153846153846156,0.0,-0.20736434529065642,3.0932788696410625,-36.0,0.0,3,False,True,1764321238.1967022
19,59,-0.003100269178185658,0.120575423906932,-0.6101694915254238,0.0,-0.18291588151295382,7.113950010508988,-36.0,0.0,3,True,True,1764321239.2786696
20,92,-0.0031112720365404525,0.038555618610830386,-2.0869565217391304,0.0,-0.28623702736172163,3.5471169121963952,-192.0,0.0,16,False,True,1764321240.7556894
21,53,-0.002884435584818099,0.036420147491823665,-0.9056603773584906,0.0,-0.15287508599535926,1.930267817066654,-48.0,0.0,4,False,True,1764321241.6981475
22,28,-0.002379010891791099,0.2108401517031528,0.0,0.0,-0.06661230497015076,5.903524247688278,0.0,0.0,0,True,False,1764321242.5291486
23,40,-0.0029345563730741138,0.15880628694507623,0.0,0.0,-0.11738225492296454,6.352251477803049,0.0,0.0,0,True,False,1764321243.9338117
24,97,-0.002935795167726929,0.03902682469335316,-0.865979381443299,0.0,-0.2847721312695121,3.7856019952552566,-84.0,0.0,7,False,True,1764321245.9978273
25,67,-0.0029089473318490815,0.037874376910079714,0.0,0.0,-0.19489947123388845,2.537583252975341,0.0,0.0,0,False,True,1764321247.130977
26,70,-0.0028105422549334147,0.038377012508420884,-0.8571428571428571,0.0,-0.19673795784533904,2.6863908755894617,-60.0,0.0,5,False,True,1764321248.6032376
27,105,-0.002832949698771123,0.040062070087736754,0.0,0.0,-0.2974597183709679,4.206517359212359,0.0,0.0,0,False,True,1764321250.0358112
28,104,-0.002968868746486206,0.03935783663898103,0.0,0.0,-0.30876234963456545,4.093215010454027,0.0,0.0,0,False,True,1764321251.5225701
29,78,-0.002622243083489648,0.03947850524732269,-1.2307692307692308,0.0,-0.20453496051219255,3.0793234092911694,-96.0,0.0,8,False,True,1764321252.778774
30,21,-0.002967851570241028,0.2655314838773911,-2.2857142857142856,0.0,-0.06232488297506159,5.576161161425214,-48.0,0.0,4,True,False,1764321253.2600462
