episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,total_intrusions,terminated_waypoint,truncated,finished_at
1,16,-0.0017122241087366996,0.3406413001663569,0.0,0.0,-0.027395585739787193,5.4502608026617105,0.0,0.0,0,True,False,1764321215.2565012
2,102,-0.002822436585914421,0.040014867223276906,0.0,0.0,-0.28788853176327095,4.081516456774245,0.0,0.0,0,False,True,1764321217.5436366
3,22,-0.002124606734956926,0.2574901070825619,0.0,0.0,-0.04674134816905237,5.664782355816363,0.0,0.0,0,True,False,1764321218.0221684
4,38,-0.00270398691884398,0.034738341882852984,-0.9473684210526315,0.0,-0.10275150291607123,1.3200569915484133,-36.0,0.0,3,False,True,1764321219.5724912
5,25,-0.0018902657589905036,0.03378826343084715,0.0,0.0,-0.04725664397476259,0.8447065857711787,0.0,0.0,0,False,True,1764321220.6681397
6,81,-0.003043699471075778,0.03805859144554479,0.0,0.0,-0.24653965715713805,3.0827459070891283,0.0,0.0,0,False,True,1764321222.6654842
7,1,-0.0002671524359193408,5.0,0.0,0.0,-0.0002671524359193408,5.0,0.0,0.0,0,True,False,1764321222.8185549
8,16,-0.001750484303127659,0.3405870982799895,0.0,0.0,-0.028007748850042542,5.449393572479832,0.0,0.0,0,True,False,1764321224.2054906
9,34,-0.001994436931568816,0.03672821690179403,0.0,0.0,-0.06781085567333975,1.248759374660997,0.0,0.0,0,False,True,1764321225.6335986
10,36,-0.002960460458189205,0.03306893756827652,-1.3333333333333333,0.0,-0.10657657649481138,1.1904817524579547,-48.0,0.0,4,False,True,1764321226.8307555
11,70,-0.00369769620225057,0.033983195733543914,-1.0285714285714285,0.0,-0.2588387341575399,2.378823701348074,-72.0,0.0,6,False,True,1764321228.4986331
12,74,-0.0028018118714906544,0.03889211052099942,-0.4864864864864865,0.0,-0.20733407849030844,2.878016178553957,-36.0,0.0,3,False,True,1764321229.6863925
13,101,-0.002654322186994879,0.04047572554598041,-0.7128712871287128,0.0,-0.26808654088648276,4.088048280144021,-72.0,0.0,6,False,True,1764321231.4247181
14,36,-0.0023648473310795845,0.03590526171266883,-0.3333333333333333,0.0,-0.08513450391886504,1.2925894216560778,-12.0,0.0,1,False,True,1764321232.208224
15,27,-0.0023500953118450584,0.21652192498551856,-2.2222222222222223,0.0,-0.06345257341981658,5.846091974609001,-60.0,0.0,5,True,False,1764321233.478636
16,37,-0.0026581145735082336,0.16943646156934358,0.0,0.0,-0.09835023921980464,6.269149078065713,0.0,0.0,0,True,True,1764321235.1005933
17,62,-0.0024663698690393283,0.039346022496867764,0.0,0.0,-0.15291493188043837,2.4394533948058013,0.0,0.0,0,False,True,1764321236.6840034
18,101,-0.002556120237476576,0.04104530788007374,0.0,0.0,-0.25816814398513416,4.1455760958874475,0.0,0.0,0,False,True,1764321238.3833184
19,33,-0.002474544246655413,0.03474083356521007,0.0,0.0,-0.08165996013962863,1.1464475076519323,0.0,0.0,0,False,True,1764321238.9725318
20,15,-0.0016641474370201026,0.3610480692744557,0.0,0.0,-0.02496221155530154,5.4157210391168356,0.0,0.0,0,True,False,1764321239.8846567
21,56,-0.0024783589053838755,0.03874720168873291,0.0,0.0,-0.13878809870149703,2.169843294569043,0.0,0.0,0,False,True,1764321241.7292027
22,62,-0.0032876761008986412,0.03535582755443993,0.0,0.0,-0.20383591825571576,2.192061308375276,0.0,0.0,0,False,True,1764321242.9108675
23,68,-0.002827183672823413,0.03834058916717621,0.0,0.0,-0.19224848975199207,2.6071600633679823,0.0,0.0,0,False,True,1764321244.336157
24,31,-0.0019392525507203908,0.036010363099538985,0.0,0.0,-0.060116829072332116,1.1163212560857085,0.0,0.0,0,False,True,1764321245.3766532
25,46,-0.002656813781325454,0.036539327674532183,-0.782608695652174,0.0,-0.1222134339409709,1.6808090730284806,-36.0,0.0,3,False,True,1764321246.8422155
26,27,-0.0023358914848084326,0.2171484809854125,0.0,0.0,-0.06306907008982768,5.863008986606138,0.0,0.0,0,True,False,1764321247.9243295
27,32,-0.0022056231277467566,0.03545828963013021,0.0,0.0,-0.07057994008789621,1.1346652681641667,0.0,0.0,0,False,True,1764321249.4422402
28,75,-0.0024431341503553736,0.0398524824486773,-1.28,0.0,-0.183235061276653,2.9889361836507975,-96.0,0.0,8,False,True,1764321251.3549826
29,85,-0.0028389507658554947,0.03917571088028747,-0.4235294117647059,0.0,-0.24131081509771707,3.329935424824435,-36.0,0.0,3,False,True,1764321252.8264008
30,88,-0.002727767936013914,0.0399120482574034,0.0,0.0,-0.2400435783692244,3.5122602466514996,0.0,0.0,0,False,True,1764321253.9991844
