episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,total_intrusions,terminated_waypoint,truncated,finished_at
1,70,-0.0035805016392538263,0.03547287129388429,-1.2,0.0,-0.25063511474776784,2.4831009905719,-84.0,0.0,7,False,True,1764321216.089666
2,105,-0.0032966925125332714,0.03811773955435727,-0.22857142857142856,0.0,-0.3461527138159935,4.002362653207514,-24.0,0.0,2,False,True,1764321217.5546246
3,67,-0.003148763949348518,0.03713784426078082,-0.3582089552238806,0.0,-0.2109671846063507,2.4882355654723147,-24.0,0.0,2,False,True,1764321218.6579926
4,56,-0.0032243047202016937,0.03601742837013226,-1.2857142857142858,0.0,-0.18056106433129485,2.0169759887274066,-72.0,0.0,6,False,True,1764321219.8127053
5,78,-0.0026336066750786494,0.03981176648927913,0.0,0.0,-0.20542132065613466,3.105317786163772,0.0,0.0,0,False,True,1764321221.4708622
6,75,-0.0032828086820832656,0.0366865481974645,-0.16,0.0,-0.24621065115624494,2.7514911148098378,-12.0,0.0,1,False,True,1764321222.5754309
7,56,-0.005012054988641522,0.02498248589333404,-0.6428571428571429,0.0,-0.2806750793639252,1.3990192100267063,-36.0,0.0,3,False,True,1764321223.6421916
8,92,-0.0034154817734349825,0.036981584677511836,-0.9130434782608695,0.0,-0.3142243231560184,3.402305790331089,-84.0,0.0,7,False,True,1764321225.0321178
9,33,-0.0026665961158651233,0.18460760053848627,0.0,0.0,-0.08799767182354906,6.092050817770047,0.0,0.0,0,True,False,1764321225.618518
10,52,-0.0030100632521225593,0.035869815220381115,-0.6923076923076923,0.0,-0.15652328911037308,1.8652303914598178,-36.0,0.0,3,False,True,1764321227.0570695
11,83,-0.0033323912421577505,0.03708937298378325,-1.0120481927710843,0.0,-0.2765884730990933,3.07841795765401,-84.0,0.0,7,False,True,1764321228.5769994
12,30,-0.0024719671297449924,0.1994255756784969,0.0,0.0,-0.07415901389234977,5.982767270354906,0.0,0.0,0,True,False,1764321229.175591
13,68,-0.0028000041705800688,0.038586441563293356,-0.35294117647058826,0.0,-0.19040028359944466,2.6238780263039483,-24.0,0.0,2,False,True,1764321231.178611
14,93,-0.0034869633594500392,0.03680461973738176,-0.6451612903225806,0.0,-0.32428759242885363,3.422829635576503,-60.0,0.0,5,False,True,1764321232.7974644
15,68,-0.0029111589984949413,0.037937898549633566,0.0,0.0,-0.19795881189765602,2.5797771013750825,0.0,0.0,0,False,True,1764321234.1069412
16,43,-0.004282904502480918,0.027290601470122886,-0.8372093023255814,0.0,-0.18416489360667945,1.173495863215284,-36.0,0.0,3,False,True,1764321235.1927316
17,40,-0.002907685500800426,0.1589184965493174,0.0,0.0,-0.11630742003201704,6.356739861972696,0.0,0.0,0,True,False,1764321236.3352575
18,35,-0.002195277611033317,0.036226891369694716,0.0,0.0,-0.0768347163861661,1.2679411979393151,0.0,0.0,0,False,True,1764321237.6348574
19,83,-0.0027734766450505273,0.03954732906381874,0.0,0.0,-0.23019856153919377,3.2824283122969558,0.0,0.0,0,False,True,1764321239.448486
20,41,-0.002184995671110208,0.0374577258087439,0.0,0.0,-0.08958482251551853,1.5357667581585,0.0,0.0,0,False,True,1764321240.3305264
21,88,-0.0036375121978115803,0.03647360422511247,-1.3636363636363635,0.0,-0.32010107340741906,3.2096771718098975,-120.0,0.0,10,False,True,1764321241.9335167
22,30,-0.0021017697129764473,0.03512955855988243,0.0,0.0,-0.06305309138929342,1.053886756796473,0.0,0.0,0,False,True,1764321242.5593407
23,112,-0.0036349878719958025,0.036719618033204636,-1.3928571428571428,0.0,-0.4071186416635299,4.11259721971892,-156.0,0.0,13,False,True,1764321244.7526984
24,38,-0.002394047620482908,0.03631663484268497,0.0,0.0,-0.09097380957835051,1.3800321240220288,0.0,0.0,0,False,True,1764321245.482315
25,33,-0.0026577428231321742,0.18463891678604322,0.0,0.0,-0.08770551316336175,6.093084253939426,0.0,0.0,0,True,False,1764321246.6492102
26,58,-0.0025313132809141937,0.03875733001836938,0.0,0.0,-0.14681617029302324,2.247925141065424,0.0,0.0,0,False,True,1764321248.4390082
27,60,-0.004554516706300835,0.028422942037280026,-0.4,0.0,-0.27327100237805013,1.7053765222368016,-24.0,0.0,2,False,True,1764321249.7944484
28,20,-0.002862802822960273,0.2774243797494439,-2.4,0.0,-0.05725605645920546,5.5484875949888774,-48.0,0.0,4,True,False,1764321250.451088
29,85,-0.0031167106424258265,0.038211361779656346,-2.823529411764706,0.0,-0.26492040460619526,3.2479657512707893,-240.0,0.0,20,False,True,1764321252.8264008
30,98,-0.0030352596240555644,0.0388098807293193,0.0,0.0,-0.2974554431574453,3.8033683114732915,0.0,0.0,0,False,True,1764321254.0367937
