episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at
1,12,-0.004966331207614315,0.08333333333333333,0.0,-0.05959597449137177,1.0,0.0,0,1761119181.1749663
2,19,-0.03619617121319339,0.05263157894736842,-0.05263157894736842,-0.6877272530506745,1.0,-1.0,1,1761119181.300388
3,17,-0.017760067482444998,0.058823529411764705,-0.058823529411764705,-0.301921147201565,1.0,-1.0,1,1761119181.4036312
4,20,-0.012739524793414437,0.05,0.0,-0.2547904958682887,1.0,0.0,0,1761119181.5207715
5,18,-0.01966780066813969,0.05555555555555555,-0.16666666666666666,-0.3540204120265144,1.0,-3.0,3,1761119181.6414726
6,8,-0.026434381109351528,0.125,0.0,-0.21147504887481222,1.0,0.0,0,1761119181.693394
7,13,-0.01572782756600836,0.07692307692307693,0.0,-0.2044617583581087,1.0,0.0,0,1761119181.818514
8,11,-0.004322891958449037,0.09090909090909091,0.0,-0.0475518115429394,1.0,0.0,0,1761119181.9181697
9,6,-0.05673797620851572,0.16666666666666666,-0.16666666666666666,-0.3404278572510943,1.0,-1.0,1,1761119181.989265
10,7,-0.009488465859160623,0.14285714285714285,0.0,-0.06641926101412436,1.0,0.0,0,1761119182.1053684
11,15,-0.006373336571881614,0.06666666666666667,0.0,-0.09560004857822421,1.0,0.0,0,1761119182.215207
12,6,-0.02628378259834853,0.16666666666666666,0.0,-0.15770269559009117,1.0,0.0,0,1761119182.2566283
13,17,-0.012774128206804769,0.058823529411764705,-0.11764705882352941,-0.21716017951568106,1.0,-2.0,2,1761119182.4056
14,3,-0.009187566109518236,0.3333333333333333,0.0,-0.027562698328554708,1.0,0.0,0,1761119182.4489992
15,15,-0.010055099960110203,0.06666666666666667,0.0,-0.15082649940165305,1.0,0.0,0,1761119182.5983734
16,18,-0.03984699240802129,0.05555555555555555,-0.1111111111111111,-0.7172458633443832,1.0,-2.0,2,1761119182.6884832
17,23,-0.0189849527924457,0.043478260869565216,0.0,-0.43665391422625105,1.0,0.0,0,1761119182.8040977
18,16,-0.04428275668399509,0.0625,0.0,-0.7085241069439214,1.0,0.0,0,1761119182.8888507
19,17,-0.02593272206235477,0.058823529411764705,-0.058823529411764705,-0.44085627506003106,1.0,-1.0,1,1761119182.983412
20,10,-0.004874531662704166,0.1,0.0,-0.048745316627041665,1.0,0.0,0,1761119183.064956
21,11,-0.007262756915303623,0.09090909090909091,0.0,-0.07989032606833986,1.0,0.0,0,1761119183.1803734
22,21,-0.020565548722928623,0.047619047619047616,-0.047619047619047616,-0.4318765231815011,1.0,-1.0,1,1761119183.3365958
23,4,-0.011814103239082796,0.25,0.0,-0.047256412956331185,1.0,0.0,0,1761119183.3654277
