episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,71,-0.0022791356805888356,-0.0012009296913092664,0.0,0.0,-0.16181863332180732,-0.08526600808295792,0.0,0.0,0,False,True,1762938571.393835
2,139,-0.0020527404917159847,0.0017382214931907427,0.0,-9.077708607854935e-05,-0.28533092834852186,0.24161278755351323,0.0,-0.012618014964918359,0,False,True,1762938596.1237433
3,149,-0.003243190924538398,-0.003927106011625437,0.0,0.0,-0.4832354477562213,-0.5851387957321902,0.0,0.0,0,False,True,1762938612.2121973
4,156,-0.0015693605144407095,0.002339783696195511,-0.019230769230769232,-0.03443983134659367,-0.2448202402527507,0.36500625660649977,-3.0,-5.372613690068612,1,False,True,1762938623.4474509
5,72,-0.0018766108169250885,0.0002494987243640849,0.0,0.0,-0.13511597881860637,0.017963908154214114,0.0,0.0,0,False,True,1762938647.6405196
6,286,-0.0028855616670720877,-0.003229268494161036,0.0,-0.0012308618053475779,-0.8252706367826171,-0.9235707893300562,0.0,-0.35202647632940726,0,False,True,1762938672.741793
7,33,-0.002238089957606383,-0.0001674411015935203,0.0,-0.0054322230382031055,-0.07385696860101064,-0.0055255563525861695,0.0,-0.17926336026070247,0,False,True,1762938675.2419786
8,126,-0.003595400009991576,-0.005774414564726684,0.0,0.0,-0.45302040125893855,-0.7275762351555622,0.0,0.0,0,False,True,1762938697.4410381
9,220,-0.002511596280391608,0.000672419886506998,0.0,0.0,-0.5525511816861538,0.14793237503153955,0.0,0.0,0,False,True,1762938727.6576762
10,87,-0.002377880128868862,-0.0013613971098889726,-0.034482758620689655,-0.03602623270937046,-0.206875571211591,-0.11844154856034061,-3.0,-3.1342822457152306,1,False,True,1762938743.4985828
11,73,-0.0008181108598607229,0.0053135020168143254,0.0,-0.0017387309744357306,-0.05972209276983277,0.38788564722744573,0.0,-0.12692736113380834,0,True,False,1762938762.5315902
12,149,-0.0018191734019603742,0.0024567735871788565,0.0,-0.006725188507988933,-0.27105683689209575,0.36605926448964965,0.0,-1.002053087690351,0,False,True,1762938796.536273
13,81,-0.002312703757701212,0.00012520922858899402,-0.037037037037037035,-0.015470453083224074,-0.18732900437379815,0.010141947515708516,-3.0,-1.25310669974115,1,False,True,1762938805.5021386
14,153,-0.0025865620009052626,-0.0009731708708614145,0.0,0.0,-0.3957439861385052,-0.14889514324179642,0.0,0.0,0,False,True,1762938825.5590816
