episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at
1,20,-0.017689569999462654,0.05,0.0,-0.3537913999892531,1.0,0.0,0,1761054375.304613
2,19,-0.027453396855145345,0.0,0.0,-0.5216145402477615,0.0,0.0,0,1761054375.4414601
3,25,-0.057390980537950824,0.0,-0.08,-1.4347745134487706,0.0,-2.0,2,1761054375.6284451
4,22,-0.10648578671893173,0.0,-0.09090909090909091,-2.3426873078164983,0.0,-2.0,2,1761054375.7644212
5,11,-0.07463981566177097,0.0,0.0,-0.8210379722794807,0.0,0.0,0,1761054375.84758
6,12,-0.05730560616246972,0.0,0.0,-0.6876672739496367,0.0,0.0,0,1761054375.976033
7,15,-0.02929372406949744,0.0,0.0,-0.4394058610424616,0.0,0.0,0,1761054376.0874023
8,5,-0.04591563360615923,0.2,0.0,-0.22957816803079617,1.0,0.0,0,1761054376.1636682
9,25,-0.09304707292525626,0.0,0.0,-2.3261768231314064,0.0,0.0,0,1761054376.3826225
10,12,-0.023224017555785837,0.08333333333333333,0.0,-0.27868821066943006,1.0,0.0,0,1761054376.501906
