episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion
1,74,-0.16845585898029672,-0.001034835478504785,0.0,-12.465733564541956,-0.0765778254093541,0.0
2,28,-0.1785454162428934,-0.0012979382189964087,0.0,-4.999271654801015,-0.036342270131899446,0.0
3,11,-0.23409926227677025,-0.009396146569540652,0.0,-2.575091885044473,-0.10335761226494716,0.0
4,10,-0.12674847898255823,0.008141406371039172,0.0,-1.2674847898255823,0.08141406371039171,0.0
5,39,-0.145697909483804,0.0024996614210321074,0.0,-5.682218469868356,0.09748679542025218,0.0
6,24,-0.14989851306245944,0.0021783759930871782,-0.08333333333333333,-3.5975643134990265,0.05228102383409228,-2.0
7,4,-0.06656771054749937,0.021354060774583246,0.0,-0.26627084218999747,0.08541624309833298,0.0
8,32,-0.07204172407318574,0.016551737332065056,0.0,-2.3053351703419436,0.5296555946260818,0.0
