episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion
1,41,-0.20981532303738945,-0.008961453314967642,0.0,-8.602428244532968,-0.3674195859136733,0.0
2,19,-0.21424630700894534,-0.009890912519179973,0.0,-4.070679833169962,-0.1879273378644195,0.0
3,58,-0.14111397594566447,0.0037811780409942016,0.0,-8.184610604848539,0.2193083263776637,0.0
4,31,-0.19836820165300842,-0.006141429893075923,0.0,-6.149414251243261,-0.1903843266853536,0.0
5,19,-0.21692767776033028,-0.010175564239317297,0.0,-4.1216258774462755,-0.19333572054702863,0.0
6,47,-0.12221612921915624,0.00726224951505561,-0.0425531914893617,-5.744158073300343,0.34132572720761367,-2.0
