episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,4,-0.08992543210406927,0.01893511031384593,0.0,-0.35970172841627707,0.07574044125538372,0.0,1760608347.917899
2,48,-0.17321430644738242,-0.0018653452561579024,0.0,-8.314286709474356,-0.08953657229557932,0.0,1760608349.6374602
3,11,-0.19578429595810282,-0.005278331103110126,0.0,-2.153627255539131,-0.05806164213421139,0.0,1760608350.0406754
4,46,-0.19519967394642626,-0.006261678201816207,0.0,-8.979185001535608,-0.2880371972835455,0.0,1760608387.808986
5,38,-0.1570090649689507,0.001020799289275965,0.0,-5.966344468820127,0.038790372992486666,0.0,1760608389.0665922
6,24,-0.08559874445173093,0.015170624841803574,0.0,-2.0543698668415424,0.3640949962032858,0.0,1760608389.5052397
7,23,-0.10492790731371729,0.01059479130935772,-0.30434782608695654,-2.4133418682154977,0.24368020011522754,-7.0,1760608421.3037148
8,20,-0.10206824494425719,0.012048111611182348,0.0,-2.041364898885144,0.24096223222364696,0.0,1760608423.3524942
9,311,-0.1657670744340751,-5.578275120554429e-06,-0.006430868167202572,-51.553560148997356,-0.0017348435624924274,-2.0,1760608492.396096
10,60,-0.1040595626667214,0.010917859723888222,-0.03333333333333333,-6.243573760003284,0.6550715834332933,-2.0,1760608493.6906285
11,8,-0.11766627781113248,0.010175708022539377,0.0,-0.9413302224890598,0.08140566418031502,0.0,1760608494.011532
12,7,-0.12092004181580111,0.01088524663226412,-0.5714285714285714,-0.8464402927106078,0.07619672642584885,-4.0,1760608494.346049
13,21,-0.07857661173896019,0.0162168693472065,0.0,-1.650108846518164,0.34055425629133657,0.0,1760608495.20213
14,59,-0.12030492970431149,0.006968819586756418,0.0,-7.097990852554378,0.4111603556186287,0.0,1760608531.4459996
15,17,-0.06518833335989603,0.018774648869287633,0.0,-1.1082016671182324,0.3191690307778898,0.0,1760608531.7853737
16,4,-0.08662165208467017,0.017953791922543552,0.0,-0.34648660833868067,0.07181516769017421,0.0,1760608532.1053925
17,33,-0.12219376883318767,0.007821810114611085,0.0,-4.032394371495193,0.2581197337821658,0.0,1760608533.4183066
18,12,-0.0968361277683686,0.01330925359810809,0.0,-1.1620335332204232,0.15971104317729706,0.0,1760608533.7828891
19,44,-0.05986330363778924,0.018158197491238978,0.0,-2.6339853600627263,0.7989606896145149,0.0,1760608576.0214107
20,29,-0.05781284236073798,0.018507545882980234,-0.06896551724137931,-1.6765724284614014,0.5367188306064268,-2.0,1760608576.5012543
21,41,-0.07098501658983368,0.017017804387473363,0.0,-2.9103856801831807,0.697729979886408,0.0,1760608577.352381
22,14,-0.05394498546552052,0.01860496383263246,0.0,-0.7552297965172873,0.26046949365685446,0.0,1760608577.7338839
23,12,-0.06288837496824379,0.02059773356809711,-0.08333333333333333,-0.7546604996189255,0.24717280281716533,-1.0,1760608578.1678822
24,43,-0.10613828246960404,0.00995238501568829,-0.023255813953488372,-4.563946146192974,0.42795255567459645,-1.0,1760608621.6067672
25,4,-0.13451181743754526,0.010290331469056701,0.0,-0.538047269750181,0.041161325876226805,0.0,1760608621.6978512
26,2,-0.11306968912090029,0.021347373373005872,0.0,-0.22613937824180058,0.042694746746011744,0.0,1760608622.340298
27,37,-0.06527417712337734,0.018077671799175618,0.0,-2.4151445535649616,0.6688738565694978,0.0,1760608623.74225
28,20,-0.06053656261903397,0.01925575367168557,0.0,-1.2107312523806795,0.3851150734337114,0.0,1760608624.2259674
29,29,-0.05035274069346763,0.01977923945678522,0.0,-1.4602294801105613,0.5735979442467715,0.0,1760608624.8987367
30,30,-0.05195114594487237,0.019727993623920668,0.0,-1.5585343783461711,0.59183980871762,0.0,1760608670.0729518
31,34,-0.05495620780761506,0.019801089072291892,0.0,-1.8685110654589119,0.6732370284579243,0.0,1760608670.9881136
