episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_intrusion,terminated_waypoint,truncated,finished_at
1,47,-0.015407123688071372,0.012206827398679955,0.0,0.0,-0.7241348133393545,0.5737208877379579,0.0,0.0,0,False,False,True,1761312904.2166195
2,65,-0.008154878086361695,0.015669132801955726,0.0,-0.026671606928439735,-0.5300670756135102,1.0184936321271223,0.0,-1.733654450348583,0,True,False,False,1761312905.0701172
3,8,-0.006023498173067698,0.022543156839513273,0.0,0.0,-0.04818798538454158,0.18034525471610618,0.0,0.0,0,True,False,False,1761312905.2070696
4,1,-0.0006049666482120145,0.03466146760838895,0.0,-0.3805456662814257,-0.0006049666482120145,0.03466146760838895,0.0,-0.3805456662814257,0,True,False,False,1761312905.2751784
5,37,-0.01686872596097976,0.012007177243260553,0.0,0.0,-0.624142860556251,0.4442655580006405,0.0,0.0,0,False,False,True,1761312905.6728022
6,4,-0.0030482827135488513,0.5228574837621749,0.0,0.0,-0.012193130854195405,2.0914299350486996,0.0,0.0,0,False,True,False,1761312908.1127412
7,30,-0.015007138894251692,0.013188916512149743,-0.1,-0.07234490407492146,-0.4502141668275507,0.3956674953644923,-3.0,-2.1703471222476436,1,True,False,False,1761312908.652517
8,21,-0.003948844378629436,0.019960500699816548,0.0,-0.25861912353207317,-0.08292573195121816,0.4191705146961475,0.0,-5.431001594173536,0,True,False,False,1761312908.889566
9,14,-0.01165633228771358,0.017310389849845294,0.0,0.0,-0.16318865202799013,0.24234545789783413,0.0,0.0,0,True,False,False,1761312909.095546
10,12,-0.007787767891951576,0.02008642781934337,0.0,-0.029557404670784757,-0.09345321470341891,0.24103713383212044,0.0,-0.3546888560494171,0,True,False,False,1761312909.2664406
11,8,-0.002632978650719284,0.02388360919677232,0.0,-0.06556243734022987,-0.02106382920575427,0.19106887357417857,0.0,-0.524499498721839,0,True,False,False,1761312909.3940713
12,67,-0.021799161954809562,0.006672980716156995,0.0,0.0,-1.4605438509722406,0.4470897079825187,0.0,0.0,0,False,False,True,1761312909.9536686
13,19,-0.024182450213175843,0.007192790503072906,0.0,0.0,-0.45946655405034104,0.13666301955838522,0.0,0.0,0,True,False,False,1761312910.3912396
14,46,-0.03995765158180748,-0.005381367230714787,0.0,-0.012204229567343924,-1.8380519727631441,-0.2475428926128802,0.0,-0.5613945600978205,0,False,False,True,1761312910.8664682
15,76,-0.02788522055510953,0.003313779914698325,0.0,-0.015368348192892563,-2.119276762188324,0.2518472735170727,0.0,-1.1679944626598349,0,True,False,False,1761312913.7966156
16,120,-0.016594554628428175,0.008960168170714424,0.0,0.0,-1.991346555411381,1.0752201804857309,0.0,0.0,0,False,False,True,1761313005.426558
17,67,-0.009660182514409534,0.016052312494896404,-0.04477611940298507,-0.021147622418093693,-0.6472322284654388,1.0755049371580592,-3.0,-1.4168907020122774,1,True,False,False,1761313006.4919436
18,6,-0.0032255824142304475,0.025348927742762577,-0.5,-0.3816571948970156,-0.019353494485382684,0.15209356645657546,-3.0,-2.2899431693820937,1,True,False,False,1761313006.5726674
19,10,-0.0029178709063446087,0.022192375371406746,0.0,0.0,-0.029178709063446086,0.22192375371406747,0.0,0.0,0,True,False,False,1761313006.8495574
20,101,-0.013540278814119159,0.010587557138593787,-0.0297029702970297,-0.010749405878197995,-1.367568160226035,1.0693432709979724,-3.0,-1.0856899936979976,1,True,False,False,1761313007.8739362
21,115,-0.014881481123874647,0.012596135495214702,0.0,-0.012170859065166439,-1.7113703292455844,1.4485555819496907,0.0,-1.3996487924941405,0,False,False,True,1761313008.9888515
22,59,-0.017084690179654468,0.01158170218204599,-0.05084745762711865,-0.07394501220124865,-1.0079967205996136,0.6833204287407134,-3.0,-4.36275571987367,1,True,False,False,1761313011.5651555
23,17,-0.005306773776698869,0.13641139093139298,0.0,0.0,-0.09021515420388078,2.3189936458336806,0.0,0.0,0,False,True,False,1761313011.7391593
24,73,-0.017024878328295204,0.01101251560368602,-0.0410958904109589,-0.013629626979841703,-1.24281611796555,0.8039136390690794,-3.0,-0.9949627695284443,1,True,False,False,1761313012.8220332
25,10,-0.00707081913239879,0.02153347241869613,-0.3,-0.08857455839305892,-0.0707081913239879,0.2153347241869613,-3.0,-0.8857455839305892,1,True,False,False,1761313012.9538524
26,9,-0.0058332363187454505,0.022338305361404735,-0.3333333333333333,-0.12933243248653958,-0.052499126868709056,0.20104474825264262,-3.0,-1.1639918923788561,1,True,False,False,1761313013.0569704
27,64,-0.025879617660365842,0.00479990358116153,0.0,-0.0956435994269713,-1.656295530263414,0.3071938291943379,0.0,-6.121190363326163,0,False,False,True,1761313013.7000513
28,23,-0.008249401040447107,0.0181920274567557,-0.13043478260869565,-0.0890583657860414,-0.18973622393028347,0.4184166315053811,-3.0,-2.0483424130789523,1,True,False,False,1761313095.23151
