episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,finished_at
1,13,-0.0027700688404591746,0.20585089535867623,0.0,-0.0017235219225967208,-0.03601089492596927,2.676061639662791,0.0,-0.02240578499375737,0,1761143353.8666544
2,6,-0.002495717385537879,0.33672463738849506,0.0,-0.010109126809496202,-0.014974304313227275,2.0203478243309703,0.0,-0.06065476085697721,0,1761143353.978231
3,15,-0.006367801995139488,0.09343914826816929,0.0,0.0,-0.09551702992709232,1.4015872240225393,0.0,0.0,0,1761143354.1920314
4,13,-0.0037442675098737755,0.20496670515508242,-0.9230769230769231,0.0,-0.04867547762835908,2.6645671670160715,-12.0,0.0,2,1761143354.3855553
5,11,-0.0026085303382107922,0.22736482832278176,0.0,0.0,-0.028693833720318716,2.5010131115505994,0.0,0.0,0,1761143354.556067
6,15,-0.005075724874152954,0.18737178138787322,0.0,-0.04608865649595931,-0.07613587311229432,2.8105767208180983,0.0,-0.6913298474393896,0,1761143354.8029096
7,17,-0.0023026286879638627,0.1818150648117178,0.0,0.0,-0.03914468769538566,3.0908561017992024,0.0,0.0,0,1761143355.0292935
8,13,-0.002706366751967539,0.20746655501731984,0.0,0.0,-0.03518276777557801,2.697065215225158,0.0,0.0,0,1761143355.145936
9,21,-0.0016428989106616876,0.1651184235678754,0.0,-0.019400766218009843,-0.03450087712389544,3.4674868949253836,0.0,-0.4074160905782067,0,1761143355.3568614
10,14,-0.0035019723304502348,0.19743392663791434,0.0,-0.007554832387090563,-0.049027612626303285,2.7640749729308007,0.0,-0.10576765341926787,0,1761143355.4802186
11,14,-0.005325159475152627,0.19505091800675028,-0.8571428571428571,-0.042188979503274264,-0.07455223265213677,2.730712852094504,-12.0,-0.5906457130458397,2,1761143355.6970737
12,8,-0.001575848419685608,0.27680307028965234,0.0,0.0,-0.012606787357484864,2.2144245623172187,0.0,0.0,0,1761143355.8506517
13,18,-0.0009682099279515013,0.17713107909071882,0.0,0.0,-0.017427778703127023,3.1883594236329387,0.0,0.0,0,1761143356.1154394
