episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,6,-0.12349714509975769,0.010245582027013561,0.0,-0.7409828705985462,0.06147349216208137,0.0,1760706080.403689
2,58,-0.16720476337275006,-0.0016032660678307255,0.0,-9.697876275619503,-0.09298943193418208,0.0,1760706082.4666982
3,6,-0.10545649501177128,0.01356174109644255,0.0,-0.6327389700706276,0.0813704465786553,0.0,1760706082.811626
4,9,-0.08784840345118729,0.01621906214176356,0.0,-0.7906356310606856,0.14597155927587202,0.0,1760706114.858966
5,67,-0.13518614306583893,0.004366800112193219,0.0,-9.057471585411209,0.29257560751694567,0.0,1760706116.2218726
6,28,-0.10616624358948128,0.009116534904175045,-0.32142857142857145,-2.972654820505476,0.25526297731690123,-9.0,1760706116.6782513
7,1,-0.2259350669047544,0.01728903519657011,0.0,-0.2259350669047544,0.01728903519657011,0.0,1760706145.7972667
8,30,-0.07457676049949039,0.015622144286716664,0.0,-2.2373028149847114,0.4686643286014999,0.0,1760706147.0960732
9,6,-0.1234365139266803,0.012093554148896013,0.0,-0.7406190835600818,0.07256132489337608,0.0,1760706147.6040604
10,18,-0.1602937976082658,0.0008199108717010487,-0.16666666666666666,-2.885288356948784,0.014758395690618875,-3.0,1760706148.288206
11,68,-0.11720591946297303,0.007636211279466171,-0.1323529411764706,-7.970002523482166,0.5192623670036997,-9.0,1760706186.1504629
12,37,-0.05212570848820256,0.019580654480686358,0.0,-1.9286512140634948,0.7244842157853952,0.0,1760706186.7724187
13,22,-0.0818525372089613,0.014639630735359448,0.0,-1.8007558185971484,0.32207187617790783,0.0,1760706187.684872
14,53,-0.11477677945881312,0.008673267483458886,0.0,-6.0831693113170955,0.459683176623321,0.0,1760706227.2560792
15,31,-0.06486528699951084,0.017037492706212923,-0.0967741935483871,-2.010823896984836,0.5281622738926006,-3.0,1760706227.8940752
16,50,-0.08477502782501384,0.014618317193550494,-0.06,-4.238751391250692,0.7309158596775247,-3.0,1760706271.431179
17,19,-0.09946464013190875,0.009994555008487055,0.0,-1.8898281625062663,0.18989654516125407,0.0,1760706271.7698073
18,33,-0.06327413869506208,0.01524607799209323,0.0,-2.0880465769370486,0.5031205737390766,0.0,1760706272.548803
19,50,-0.0909773820880116,0.012132331302692033,0.0,-4.54886910440058,0.6066165651346016,0.0,1760706273.6608286
20,51,-0.0747331564113656,0.015568684434363808,0.0,-3.811390976979646,0.7940029061525542,0.0,1760706320.0962772
21,41,-0.0806198411304169,0.014338779204983493,0.0,-3.305413486347093,0.5878899474043232,0.0,1760706320.7476618
22,18,-0.06977848074197796,0.018305972108328846,0.0,-1.2560126533556033,0.32950749794991924,0.0,1760706321.0556817
23,16,-0.05731653816626417,0.01996121641663037,0.0,-0.9170646106602267,0.3193794626660859,0.0,1760706321.4766622
24,40,-0.05347328583748312,0.017784472546680037,-0.075,-2.138931433499325,0.7113789018672015,-3.0,1760706322.5668328
25,19,-0.056359004930873924,0.02003089747171991,0.0,-1.0708210936866045,0.3805870519626783,0.0,1760706322.8892696
26,17,-0.08278019974631244,0.015568136867835902,-0.17647058823529413,-1.4072633956873115,0.2646583267532103,-3.0,1760706370.0548604
27,17,-0.0698088081195536,0.018745386301846707,0.0,-1.1867497380324112,0.318671567131394,0.0,1760706370.7063408
28,8,-0.09598798207282544,0.014202371060962376,0.0,-0.7679038565826035,0.113618968487699,0.0,1760706371.1546705
