episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,mean_reward_boundary,mean_reward_step,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,sum_reward_boundary,sum_reward_step,sum_reward_proximity,total_intrusions,terminated_waypoint,terminated_collision,truncated,finished_at
1,5,-0.0031842018469633734,0.005172810851655729,-3.0,0.0,0.0,-0.005,0.38709469101143146,-0.015921009234816867,0.025864054258278646,-15.0,0.0,0.0,-0.025,1.9354734550571573,1,False,True,False,1764700459.180198
2,9,-0.00434417696953273,0.0011251825955485141,-1.6666666666666667,0.0,0.0,-0.005,0.2372719309616784,-0.03909759272579457,0.010126643359936627,-15.0,0.0,0.0,-0.045,2.1354473786551056,1,False,True,False,1764700472.5496407
3,10,-0.0009266924034119628,0.010393423906155852,-1.5,0.0,0.0,-0.004999999999999999,0.1695960921252267,-0.009266924034119628,0.10393423906155852,-15.0,0.0,0.0,-0.049999999999999996,1.695960921252267,1,False,True,False,1764700480.0166533
4,14,-0.0021501805004207034,0.010439090918200436,-1.0714285714285714,0.0,0.0,-0.004999999999999999,0.1081136676884525,-0.030102527005889848,0.1461472728548061,-15.0,0.0,0.0,-0.06999999999999999,1.513591347638335,1,False,True,False,1764700506.9503214
5,19,-0.002863649776070146,0.005884790782030697,0.0,0.0,0.0,-0.005000000000000001,0.5118058506843027,-0.05440934574533277,0.11181102485858324,0.0,0.0,0.0,-0.09500000000000001,9.724311163001753,0,False,True,False,1764700556.630794
6,11,-0.003512781062158268,0.00401804011016561,-1.3636363636363635,0.0,0.0,-0.004999999999999999,0.11939031366793508,-0.03864059168374095,0.044198441211821704,-15.0,0.0,0.0,-0.05499999999999999,1.313293450347286,1,False,True,False,1764700596.441356
7,29,-0.0012736522801039128,0.013187334407634609,-0.5172413793103449,0.0,0.0,-0.005000000000000002,0.05358331642321841,-0.036935916123013474,0.38243269782140366,-15.0,0.0,0.0,-0.14500000000000005,1.553916176273334,1,False,True,False,1764700648.662841
8,20,-0.0013309322048050468,0.00877853592543405,0.0,0.0,0.0,-0.005000000000000001,0.11097024947744091,-0.026618644096100937,0.175570718508681,0.0,0.0,0.0,-0.10000000000000002,2.2194049895488184,0,False,True,False,1764700678.016356
9,47,-0.0015005542930037327,0.05681214838593793,0.0,0.0,0.0,-0.005000000000000003,0.18767950905698688,-0.07052605177117544,2.6701709741390824,0.0,0.0,0.0,-0.23500000000000013,8.820936925678383,0,True,False,False,1764700710.7352483
10,5,-0.0007462506231308539,0.009160134686651267,0.0,0.0,0.0,-0.005,0.5845985436630932,-0.0037312531156542695,0.045800673433256334,0.0,0.0,0.0,-0.025,2.9229927183154656,0,False,True,False,1764700733.9357982
11,14,-0.003022289687701339,0.0043277249779486516,-1.0714285714285714,0.0,0.0,-0.004999999999999999,0.42700006642673843,-0.04231205562781875,0.060588149691281123,-15.0,0.0,0.0,-0.06999999999999999,5.978000929974338,1,False,True,False,1764700764.5120063
12,50,-0.0014134093600538184,0.05489110571910777,0.0,0.0,0.0,-0.005000000000000002,0.0,-0.07067046800269092,2.7445552859553883,0.0,0.0,0.0,-0.2500000000000001,0.0,0,True,False,False,1764700810.411215
13,16,-0.0013041369318318688,0.00960290937142895,0.0,0.0,0.0,-0.005,0.10057431831108131,-0.0208661909093099,0.1536465499428632,0.0,0.0,0.0,-0.08,1.609189092977301,0,False,True,False,1764700819.2302353
14,18,-0.0012513129137774668,0.01567313075565186,-0.8333333333333334,0.0,0.0,-0.005000000000000001,0.10022222788502622,-0.0225236324479944,0.2821163536017335,-15.0,0.0,0.0,-0.09000000000000001,1.8040001019304719,1,False,True,False,1764700853.1952891
15,20,-0.0016033216259746172,0.012827133952910953,-0.75,0.0,0.0,-0.005000000000000001,0.5734528886305491,-0.032066432519492344,0.25654267905821904,-15.0,0.0,0.0,-0.10000000000000002,11.469057772610983,1,False,True,False,1764700894.1320043
16,19,-0.0028801206184627,0.007062924056161742,-0.7894736842105263,0.0,0.0,-0.005000000000000001,0.443429474111489,-0.054722291750791296,0.1341955570670731,-15.0,0.0,0.0,-0.09500000000000001,8.42516000811829,1,False,True,False,1764700920.9511466
17,78,-0.0012291242741950638,0.014734577152412883,0.0,0.0,0.0,-0.005000000000000003,0.02695651338320863,-0.09587169338721498,1.149297017888205,0.0,0.0,0.0,-0.39000000000000024,2.1026080438902732,0,False,True,False,1764700946.8091679
18,95,-0.0017208578415365981,0.0323781846214567,-1.5789473684210527,0.0,0.0,-0.005000000000000004,0.118258675561324,-0.16348149494597683,3.0759275390383864,-150.0,0.0,0.0,-0.4750000000000003,11.23457417832578,10,True,False,False,1764700986.8220735
